,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
335,0012A000023XqMLQA0,23,17358,True,False,1,False,False,False,False,False,True,True,False,15,8,25,28,27,14,False,0062A00000moAPOQA2,6/1/2011,0.0,0062A00000moAPOQA2,1/5/2011,6/1/2011 0:00,Fixed-rate,True,0.0,2011 1,1,2011,Debt,Multi-Housing,Apartments,a0A2A00000TzpYtUAJ,005F0000007WnNDIA0,a0I2A00000XQKdpUAH,,,a0I2A00000XQKdpUAH,City-0328,Class B,County-0657,N,True,Market-0188,16.0,3.0,,95.0,65.7,64583.33,Multi-Housing,Mid-Atlantic,24800000.0,7/8/2005,35.18999,377472.0,384.0,1996.0
336,0012A000023XqMLQA0,23,17358,True,False,1,False,False,False,False,False,True,True,False,15,8,25,28,27,14,False,0062A00000moAS7QAM,2/18/2011,0.0,0062A00000moAS7QAM,11/16/2010,2/18/2011 0:00,Fixed-rate,True,0.0,2010 4,4,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzolwUAB,005F0000007WnNDIA0,a0I2A00000XQJytUAH,Existing,2016 Tax @ $2665.46/Unit,a0I2A00000XQJytUAH,City-0745,Class A,County-0185,N,False,Market-0059,15.0,3.0,300.0,96.0,111.07,110185.19,Multi-Housing,Southwest,29750000.0,8/31/2010,15.0,267840.0,270.0,2009.0
337,0012A000023XqMLQA0,23,17358,True,False,1,False,False,False,False,False,True,True,False,15,8,25,28,27,14,False,0062A00000moAReQAM,11/29/2010,0.0,0062A00000moAReQAM,8/11/2010,11/24/2010 0:00,Fixed-rate,True,0.0,2010 3,3,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzlBDUAZ,005F0000007WnNDIA0,a0I2A00000XQGn6UAH,Existing,2016 Tax @ $1903.40/Unit,a0I2A00000XQGn6UAH,City-1262,Class A,County-0154,N,False,Market-0059,13.0,3.0,300.0,98.0,181.28,155200.0,Multi-Housing,Southwest,38800000.0,1/31/2014,15.4411,214036.0,250.0,2000.0
338,0012A000023XqMLQA0,23,17358,True,False,1,False,False,False,False,False,True,True,False,15,8,25,28,27,14,False,0062A00000moASCQA2,1/10/2013,0.0,0062A00000moASCQA2,11/9/2012,1/10/2013 0:00,Fixed-rate,True,0.0,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000Tzl9kUAB,005F0000007WnNDIA0,a0I2A00000XQGn6UAH,Existing,2016 Tax @ $1903.40/Unit,a0I2A00000XQGn6UAH,City-1262,Class A,County-0154,N,False,Market-0059,13.0,3.0,300.0,98.0,181.28,155200.0,Multi-Housing,Southwest,38800000.0,1/31/2014,15.4411,214036.0,250.0,2000.0
339,0012A000023XqMLQA0,23,17358,True,False,1,False,False,False,False,False,True,True,False,15,8,25,28,27,14,False,0062A00000moASHQA2,12/30/2011,12900000.0,0062A00000moASHQA2,7/22/2011,12/29/2011 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzpe4UAB,005F0000007WnNDIA0,a0I2A00000XQKi9UAH,Existing,2016 Tax @ $1878.91/Unit; 2014 Ops @ $4165.13/Unit,a0I2A00000XQKi9UAH,City-1013,Class B,County-0284,N,True,Market-0106,19.0,2.0,325.0,92.0,93.78,67518.25,Multi-Housing,Southwest,18500000.0,6/13/2014,9.0185,197264.0,274.0,1983.0
340,0012A000023XqMLQA0,23,17358,True,False,1,False,False,False,False,False,True,True,False,15,8,25,28,27,14,False,0062A00000moAMCQA2,1/17/2012,22550000.0,0062A00000moAMCQA2,7/22/2011,1/12/2012 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzmH3UAJ,005F0000007WnNDIA0,a0I2A00000XQHklUAH,Existing,2016 Tax @ $2034.26/Unit,a0I2A00000XQHklUAH,City-1013,Class A,County-0284,N,True,Market-0106,14.0,3.0,366.0,97.0,107.54,114762.75,Multi-Housing,Southwest,36724078.4,10/30/2014,18.0,341480.0,320.0,1999.0
356,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNS0QAM,5/7/2015,0.0,0062A00000moNS0QAM,3/9/2015,5/7/2015 0:00,Fixed-rate,True,0.0,2015 1,1,2015,Debt,Multi-Housing,Apartments,a0A2A00000Tzr4tUAB,005F0000007WnNDIA0,a0I2A00000XQLnqUAH,Existing,"2015 Tax @ $3904.91/Unit, 2015 Est Tax @ $1459.17/Unit",a0I2A00000XQLnqUAH,City-1808,Class A,County-0053,N,False,Market-0204,20.0,2.0,600.0,87.0,167.82,150694.44,Multi-Housing,Southwest,54250000.0,5/7/2015,29.0,323255.0,360.0,2013.0
357,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNSUQA2,3/1/2016,0.0,0062A00000moNSUQA2,1/4/2016,3/1/2016 0:00,Fixed-rate,True,0.0,2016 1,1,2016,Debt,Multi-Housing,Apartments,a0A2A00000Tzl0hUAB,005F0000007WnNDIA0,a0I2A00000XQGdMUAX,Existing,2014 Tax @ $0.02/Unit,a0I2A00000XQGdMUAX,City-1808,Class A,County-0053,N,True,Market-0204,8.0,5.0,,95.0,155.54,146634.62,Multi-Housing,Southwest,61000000.0,3/1/2016,1.18,392192.0,416.0,2014.0
358,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNRvQAM,9/11/2015,0.0,0062A00000moNRvQAM,7/7/2015,9/9/2015 0:00,Fixed-rate,True,0.0,2015 3,3,2015,Debt,Multi-Housing,Apartments,a0A2A00000TzrEnUAJ,005F0000007WnNDIA0,a0I2A00000XQM4DUAX,Existing,2012 Tax @ $1560.07/Unit; 2012 Ops @ $8896.01/Unit,a0I2A00000XQM4DUAX,City-1715,Class B,County-0154,N,False,Market-0059,45.0,2.0,874.0,98.0,113.14,113146.55,Multi-Housing,Southwest,52500000.0,10/11/2012,38.6,464020.0,464.0,1996.0
359,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNSKQA2,8/30/2013,0.0,0062A00000moNSKQA2,7/9/2013,8/30/2013 0:00,Fixed-rate,True,0.0,2013 3,3,2013,Debt,Multi-Housing,Apartments,a0A2A00000TzqhaUAB,005F0000007WnNDIA0,a0I2A00000XQLcwUAH,Existing,2015 Tax @ $1800.49/Unit,a0I2A00000XQLcwUAH,City-0649,Class B,County-0624,N,False,Market-0059,20.0,3.0,450.0,98.0,66.4,52777.78,Multi-Housing,Southwest,15200000.0,5/8/2009,14.36,228900.0,288.0,1986.0
360,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNKMQA2,3/1/2016,0.0,0062A00000moNKMQA2,12/3/2015,3/1/2016 0:00,Fixed-rate,True,8.75,2015 4,4,2015,Debt,Multi-Housing,Apartments,a0A2A00000TzmfeUAB,005F0000007WnNDIA0,a0I2A00000XQI6WUAX,Existing,2015 Tax @ $3258.92/Unit,a0I2A00000XQI6WUAX,City-1808,Class A,County-0053,N,True,Market-0204,38.0,2.0,,94.0,144.65,164244.19,Multi-Housing,Southwest,56500000.0,3/1/2016,34.77,390592.0,344.0,2007.0
361,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNRbQAM,1/27/2017,0.0,0062A00000moNRbQAM,11/28/2016,1/27/2017 0:00,Fixed-rate,True,0.0,2016 4,4,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzlX2UAJ,005F0000007WnNDIA0,a0I2A00000XQH5SUAX,Existing,2016 Tax @ $2379.54/Unit,a0I2A00000XQH5SUAX,City-0027,Class A,County-0154,N,True,Market-0059,9.0,2.0,531.0,95.0,141.2,138888.89,Multi-Housing,Southwest,40000000.0,1/30/2017,18.58,283286.0,288.0,2002.0
363,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNQ5QAM,1/27/2017,0.0,0062A00000moNQ5QAM,10/27/2016,1/25/2017 0:00,Fixed-rate,True,0.0,2016 4,4,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzqB0UAJ,005F0000007WnNDIA0,a0I2A00000XQL2UUAX,Existing,2016 Tax @ $2420.87/Unit,a0I2A00000XQL2UUAX,City-0090,Class A,County-0636,N,False,Market-0016,10.0,4.0,400.0,95.0,218.64,144927.54,Multi-Housing,Southwest,40000000.0,1/25/2017,4.2,182952.0,276.0,2015.0
365,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNRgQAM,8/29/2014,0.0,0062A00000moNRgQAM,8/8/2014,8/29/2014 0:00,Fixed-rate,True,0.0,2014 3,3,2014,Debt,Multi-Housing,Apartments,a0A2A00000TzlBSUAZ,005F0000007WnNDIA0,a0I2A00000XQGmwUAH,Existing,2016 Tax @ $1878.13/Unit,a0I2A00000XQGmwUAH,City-1627,Class B,County-0185,N,True,Market-0059,17.0,3.0,644.0,98.0,127.93,124242.42,Multi-Housing,Southwest,41000000.0,8/28/2014,15.30245,320477.0,330.0,2000.0
366,0012A000023YGakQAG,19,1605,True,False,1,False,False,False,True,False,False,True,False,17,2,1,21,1,17,False,0062A00000moNRhQAM,9/30/2015,0.0,0062A00000moNRhQAM,7/21/2015,9/30/2015 0:00,Fixed-rate,True,0.0,2015 3,3,2015,Debt,Multi-Housing,Apartments,a0A2A00000TzlsZUAR,005F0000007WnNDIA0,a0I2A00000XQHOZUA5,,,a0I2A00000XQHOZUA5,City-1808,Class A,County-0053,N,False,Market-0204,,,,,,,Multi-Housing,Southwest,,,9.9,240206.0,282.0,2014.0
502,0012A000023XlWMQA0,34,11718,True,False,1,False,False,False,False,False,False,True,False,18,16,32,52,41,18,False,0062A00000moLg1QAE,5/15/2012,32000000.0,0062A00000moLg1QAE,8/15/2011,5/9/2012 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Office,Office,a0A2A00000TzlYCUAZ,005F0000007WnNDIA0,a0I2A00000XQH6hUAH,Existing,"2012 Tax @ $3.67/sf, 2011 Est Tax @ $3.57/sf; 2012 Ops @ $5.10/sf, 2010 Est Ops @ $6.85/sf",a0I2A00000XQH6hUAH,City-0090,Class A,County-0636,N,False,Market-0016,2.0,2.0,632.0,85.0,362.21,,Office,Southwest,31300000.0,5/9/2012,11.177,86413.0,,2007.0
503,0012A000023XlWMQA0,34,11718,True,False,1,False,False,False,False,False,False,True,False,18,16,32,52,41,18,False,0062A00000moLfHQAU,2/25/2010,0.0,0062A00000moLfHQAU,6/24/2009,2/25/2010 0:00,Fixed-rate,True,,2009 2,2,2009,Debt,Office,Office,a0A2A00000TzlY7UAJ,005F0000007WnNDIA0,a0I2A00000XQH6hUAH,Existing,"2012 Tax @ $3.67/sf, 2011 Est Tax @ $3.57/sf; 2012 Ops @ $5.10/sf, 2010 Est Ops @ $6.85/sf",a0I2A00000XQH6hUAH,City-0090,Class A,County-0636,N,False,Market-0016,2.0,2.0,632.0,85.0,362.21,,Office,Southwest,31300000.0,5/9/2012,11.177,86413.0,,2007.0
576,0012A000023XlsWQAS,86,20762,True,False,1,False,False,False,False,False,True,True,False,81,5,45,146,53,71,False,0062A00000moQ5gQAE,,,0062A00000moQ5gQAE,2/1/2006,3/30/2006 0:00,Fixed-rate,True,,2006 1,1,2006,Debt,Multi-Housing,Apartments,a0A2A00000Tzny3UAB,005F0000007WnNDIA0,a0I2A00000XQIqMUAX,,,a0I2A00000XQIqMUAX,City-0449,Class B,County-0529,N,True,Market-0140,49.0,2.0,,93.0,286.16,218949.04,Multi-Housing,West,137500000.0,1/18/2018,29.76,480508.0,628.0,1988.0
649,0012A000023XurYQAS,105,109059,True,False,1,False,False,False,False,False,True,True,False,28,77,156,162,180,22,False,0062A00000moFvKQAU,4/30/2013,240000000.0,0062A00000moFvKQAU,4/11/2011,4/25/2013 0:00,Property Sale,True,0.0,2011 2,2,2011,Investment Sales,Office,Office,a0A2A00000TznG1UAJ,005F0000007WnNDIA0,a0I2A00000XQIaqUAH,,,a0I2A00000XQIaqUAH,City-1315,Class B,County-0293,N,False,Market-0153,1.0,57.0,,92.0,176.84,,Office,Midwest,253486740.0,4/25/2013,,1433438.0,,1974.0
665,0012A000023XoufQAC,4,13213,True,False,1,False,False,False,False,False,True,True,False,1,3,272,10,273,1,False,0062A00000mogTrQAI,1/14/2010,10000000.0,0062A00000mogTrQAI,11/19/2008,1/14/2010 0:00,Property Sale,True,,2008 4,4,2008,Investment Sales,Office,Office,a0A2A00000TzqUlUAJ,005F0000007WnNDIA0,a0I2A00000XQLSBUA5,Existing,"2015 Tax @ $2.28/sf, 2016 Est Tax @ $2.85/sf; 2014 Ops @ $6.25/sf, 2016 Est Ops @ $6.58/sf",a0I2A00000XQLSBUA5,City-0936,Class B,County-0284,N,False,Market-0106,1.0,3.0,357.0,94.0,76.44,,Office,Southwest,10000000.0,1/14/2010,4.498,130822.0,,1982.0
678,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3qQAA,4/16/2010,15700000.0,0062A00000mof3qQAA,3/27/2009,4/15/2010 0:00,Property Sale,True,,2009 1,1,2009,Investment Sales,Office,Office,a0A2A00000Tzl9HUAR,005F0000007WnNDIA0,a0I2A00000XQGlSUAX,,,a0I2A00000XQGlSUAX,City-0936,Class A,County-0284,N,False,Market-0106,1.0,8.0,,96.0,95.15,,Office,Southwest,15500000.0,4/15/2010,3.27,162909.0,,1982.0
693,0012A000023Xo6pQAC,47,40339,True,False,1,False,False,False,True,False,True,True,False,33,14,3,134,12,33,False,0062A00000moTrTQAU,9/21/2012,0.0,0062A00000moTrTQAU,9/9/2011,9/20/2012 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Office,Office,a0A2A00000TzrJKUAZ,005F0000007WnNDIA0,a0I2A00000XQM8RUAX,Existing,2017 Tax @ $5.34/sf; 2017 Ops @ $6.88/sf,a0I2A00000XQM8RUAX,City-0936,Class A,County-0284,N,False,Market-0106,1.0,29.0,,89.0,215.23,,Office,Southwest,131000000.0,9/20/2012,2.2,608660.0,,1961.0
694,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000moex1QAA,2/15/2010,0.0,0062A00000moex1QAA,7/2/2009,2/8/2010 0:00,Fixed-rate,True,0.0,2009 3,3,2009,Debt,Office,Office,a0A2A00000TzqXoUAJ,005F0000007WnNDIA0,a0I2A00000XQLUVUA5,Existing,"2016 Tax @ $3.19/sf; 2011 Ops @ $9.19/sf, 2003 Est Ops @ $9.38/sf",a0I2A00000XQLUVUA5,City-0081,Class A,County-0239,N,False,Market-0013,1.0,17.0,1345.0,93.0,8632.76,,Office,Southeast,3533742000.0,10/6/2016,2.3929,409341.0,,1989.0
695,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof1uQAA,1/31/2008,0.0,0062A00000mof1uQAA,11/29/2007,1/31/2008 0:00,Fixed-rate,True,0.0,2007 4,4,2007,Debt,Office,Office,a0A2A00000TzrDpUAJ,005F0000007WnNDIA0,a0I2A00000XQM3JUAX,Existing,,a0I2A00000XQM3JUAX,City-1606,Class A,County-0400,N,False,Market-0178,,4.0,280.0,,1329.87,,Office,Southwest,183500000.0,5/20/2016,6.2138,137983.0,,2006.0
696,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000moeyuQAA,2/25/2011,0.0,0062A00000moeyuQAA,10/29/2010,2/18/2011 0:00,Fixed-rate,True,0.0,2010 4,4,2010,Debt,Office,Office,a0A2A00000Tzn4AUAR,005F0000007WnNDIA0,a0I2A00000XQITdUAP,Existing,"2015 Tax @ $1.57/sf, 2011 Est Tax @ $1.56/sf; 2011 Est Ops @ $2.22/sf",a0I2A00000XQITdUAP,City-0360,Class B,County-0412,N,False,Market-0043,3.0,4.0,416.0,76.0,114.58,,Office,Mid-Atlantic,37350000.0,11/8/2013,8.0,325973.0,,1990.0
697,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzkkWUAR,005F0000007WnNDIA0,a0I2A00000XQGOJUA5,Existing,2011 Tax @ $1.50/sf,a0I2A00000XQGOJUA5,City-1532,Class A,County-0471,Y,True,Market-0171,1.0,3.0,498.0,53.0,458.27,,Office,Southeast,237000000.0,12/9/2014,1027.0,90558.0,,1999.0
698,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TznXUUAZ,005F0000007WnNDIA0,a0I2A00000XQIqvUAH,Existing,2016 Tax @ $1.65/sf,a0I2A00000XQIqvUAH,City-2029,Class A,County-0301,N,True,Market-0232,1.0,6.0,665.0,47.0,547.78,,Office,Southeast,73000000.0,8/11/2016,9.26,133264.0,,1998.0
699,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TznXdUAJ,005F0000007WnNDIA0,a0I2A00000XQIqtUAH,Existing,"2015 Tax @ $1.00/sf; 2011 Ops @ $6.10/sf, 2010 Est Ops @ $6.10/sf",a0I2A00000XQIqtUAH,City-0566,Class A,County-0269,N,True,Market-0013,1.0,6.0,665.0,28.0,1788.53,,Office,Southeast,237000000.0,12/9/2014,7.43,132511.0,,1998.0
700,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TznXeUAJ,005F0000007WnNDIA0,a0I2A00000XQIquUAH,Existing,"2015 Tax @ $1.02/sf; 2011 Ops @ $6.33/sf, 2010 Est Ops @ $6.33/sf",a0I2A00000XQIquUAH,City-0566,Class A,County-0269,N,True,Market-0013,1.0,6.0,665.0,37.0,1789.62,,Office,Southeast,237000000.0,12/9/2014,8.23,132430.0,,1997.0
701,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000Tznc7UAB,005F0000007WnNDIA0,a0I2A00000XQItxUAH,Existing,2016 Tax @ $2.21/sf,a0I2A00000XQItxUAH,City-1532,Class A,County-0471,N,True,Market-0171,1.0,4.0,615.0,65.0,1920.72,,Office,Southeast,237000000.0,12/9/2014,10.77,123391.0,,2000.0
702,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzndLUAR,005F0000007WnNDIA0,a0I2A00000XQIumUAH,Existing,2016 Tax @ $2.19/sf,a0I2A00000XQIumUAH,City-1532,Class A,County-0471,N,True,Market-0171,3.0,5.0,564.0,60.0,1554.88,,Office,Southeast,237000000.0,12/9/2014,11.53,152423.0,,2003.0
703,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzneHUAR,005F0000007WnNDIA0,a0I2A00000XQIvtUAH,Existing,2016 Tax @ $1.83/sf,a0I2A00000XQIvtUAH,City-2029,Class A,County-0301,N,True,Market-0232,1.0,6.0,609.0,20.0,544.18,,Office,Southeast,73000000.0,8/11/2016,10.11,134146.0,,1997.0
704,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TznwhUAB,005F0000007WnNDIA0,a0I2A00000XQJDzUAP,Existing,2016 Tax @ $2.87/sf; 2011 Est Ops @ $8.61/sf,a0I2A00000XQJDzUAP,City-0936,Class B,County-0284,N,True,Market-0106,1.0,3.0,271.0,92.0,2552.01,,Office,Southwest,237000000.0,12/9/2014,3.403,92868.0,,1983.0
705,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000Tznx9UAB,005F0000007WnNDIA0,a0I2A00000XQJE4UAP,Existing,"2015 Tax @ $1.33/sf; 2011 Ops @ $6.12/sf, 2010 Est Ops @ $6.12/sf",a0I2A00000XQJE4UAP,City-0566,Class A,County-0269,N,True,Market-0013,1.0,6.0,400.0,70.0,1567.08,,Office,Southeast,237000000.0,12/9/2014,9.22,151237.0,,1999.0
706,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzoW4UAJ,005F0000007WnNDIA0,a0I2A00000XQJjOUAX,Existing,2016 Tax @ $1.34/sf,a0I2A00000XQJjOUAX,City-1352,Class A,County-0657,N,True,Market-0188,1.0,2.0,366.0,84.0,156.32,12080000.0,Office,Mid-Atlantic,24200000.0,9/18/2017,13.25,154553.0,2.0,1998.0
708,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000Tzp4lUAB,005F0000007WnNDIA0,a0I2A00000XQKEOUA5,Existing,2016 Tax @ $1.36/sf,a0I2A00000XQKEOUA5,City-1352,Class A,County-0657,N,True,Market-0188,1.0,2.0,340.0,65.0,3065.18,,Office,Mid-Atlantic,237000000.0,12/9/2014,6.73,77320.0,,2000.0
709,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzpBFUAZ,005F0000007WnNDIA0,a0I2A00000XQJTQUA5,,,a0I2A00000XQJTQUA5,City-1198,Class A,County-0326,N,True,Market-0141,1.0,3.0,340.0,100.0,2852.47,,Office,Southeast,237000000.0,12/9/2014,4.08,83086.0,,1984.0
710,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzqC4UAJ,005F0000007WnNDIA0,a0I2A00000XQLARUA5,Existing,2016 Tax @ $1.41/sf,a0I2A00000XQLARUA5,City-0032,Class A,County-0239,N,True,Market-0013,1.0,6.0,1057.0,81.0,1776.19,,Office,Southeast,237000000.0,12/9/2014,8.37,133432.0,,2000.0
711,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzqC5UAJ,005F0000007WnNDIA0,a0I2A00000XQLAWUA5,,,a0I2A00000XQLAWUA5,City-1719,Class B,County-0526,N,True,Market-0194,1.0,2.0,,100.0,162.23,,Office,Mid-Atlantic,8150000.0,10/12/2016,6.0360000000000005,50237.0,,1985.0
713,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000TzqkgUAB,005F0000007WnNDIA0,a0I2A00000XQLfoUAH,Existing,"2015 Tax @ $1.01/sf; 2011 Ops @ $5.82/sf, 2010 Est Ops @ $5.82/sf",a0I2A00000XQLfoUAH,City-0566,Class A,County-0269,N,True,Market-0013,1.0,6.0,500.0,51.0,1770.88,,Office,Southeast,237000000.0,12/9/2014,10.14,133832.0,,2002.0
714,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000mof3bQAA,12/9/2014,0.0,0062A00000mof3bQAA,10/7/2014,12/9/2014 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Office,Office,a0A2A00000Tzql0UAB,005F0000007WnNDIA0,a0I2A00000XQLfxUAH,Existing,2016 Tax @ $1.82/sf,a0I2A00000XQLfxUAH,City-2029,Class A,County-0301,N,True,Market-0232,1.0,6.0,675.0,63.0,480.91,,Office,Southeast,73000000.0,8/11/2016,8.99,151794.0,,2000.0
715,0012A000023XlwxQAC,35,9336,True,False,1,False,False,False,False,False,True,True,False,34,1,7,68,27,32,False,0062A00000moezVQAQ,1/22/2008,0.0,0062A00000moezVQAQ,11/30/2007,1/18/2008 0:00,Fixed-rate,True,0.0,2007 4,4,2007,Debt,Office,Office,a0A2A00000TzpZyUAJ,005F0000007WnNDIA0,a0I2A00000XQKerUAH,Existing,2016 Tax @ $2.94/sf,a0I2A00000XQKerUAH,City-1532,Class A,County-0471,N,False,Market-0171,1.0,17.0,915.0,79.0,33.46,,Office,Southeast,7637948.796,12/31/2011,4.01,228241.0,,1989.0
