,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
2578,0012A000023YD9FQAW,37,9626,True,False,2,False,False,False,False,False,True,True,False,5,32,4,50,27,4,False,0062A00000moLTaQAM,9/30/2010,13775000.0,0062A00000moLTaQAM,5/3/2010,9/30/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Retail,Retail,a0A2A00000Tzn8kUAB,005F0000007WnNDIA0,a0I2A00000XQITOUA5,Existing,,a0I2A00000XQITOUA5,City-0725,,County-0624,N,False,Market-0059,,1.0,,51.0,120.94,,Retail,Southwest,13775000.0,9/30/2010,,113900.0,,2009.0
3246,0012A000023XlhiQAC,184,25478,True,False,2,True,False,False,False,True,True,True,False,6,178,1,205,56,4,False,0062A00000moMaXQAU,2/25/2015,0.0,0062A00000moMaXQAU,2/12/2015,,Miscellaneous,True,,2015 1,1,2015,Investment Sales,Industrial,Industrial,a0A2A00000Tzr9WUAR,005F0000007WnNDIA0,a0I2A00000XQM0BUAX,Existing,2015 Tax @ $1.82/sf; 2010 Ops @ $3.23/sf,a0I2A00000XQM0BUAX,City-0188,Class A,County-0537,N,False,Market-0165,6.0,2.0,100.0,100.0,,,Industrial,Northeast,0.0,2/25/2015,6.92,501200.0,,2006.0
3247,0012A000023XlhiQAC,184,25478,True,False,2,True,False,False,False,True,True,True,False,6,178,1,205,56,4,False,0062A00000moMacQAE,9/13/2010,0.0,0062A00000moMacQAE,4/26/2010,9/13/2010 0:00,Miscellaneous,True,,2010 2,2,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlH6UAJ,005F0000007WnNDIA0,a0I2A00000XQGrVUAX,Existing,"2016 Tax @ $2940.73/Unit, 2013 Est Tax @ $2348.75/Unit",a0I2A00000XQGrVUAX,City-0936,Class A,County-0284,N,False,Market-0106,30.0,2.0,350.0,,106.55,106951.87,Multi-Housing,Southwest,40000000.0,4/23/2013,18.18,375396.0,374.0,2008.0
3248,0012A000023XlhiQAC,184,25478,True,False,2,True,False,False,False,True,True,True,False,6,178,1,205,56,4,False,0062A00000moMarQAE,6/26/2017,2100000.0,0062A00000moMarQAE,1/20/2016,6/26/2017 0:00,Property Sale,True,0.0,2016 1,1,2016,Investment Sales,Office,Office,a0A2A00000TzmwVUAR,005F0000007WnNDIA0,a0I2A00000XQIO8UAP,,,a0I2A00000XQIO8UAP,City-2160,Class C,County-0450,N,False,Market-0165,1.0,1.0,,68.0,50.35,,Office,Northeast,2225000.0,6/26/2017,3.83,44187.0,,1987.0
3704,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeZvQAI,1/18/2013,0.0,0062A00000moeZvQAI,7/24/2012,1/16/2013 0:00,Sub-Performing,True,,2012 3,3,2012,Loan Sales,Healthcare,Seniors Housing,a0A2A00000TzpqHUAR,005F0000007WnNDIA0,a0I2A00000XQKrZUAX,,,a0I2A00000XQKrZUAX,City-1320,,County-0298,N,False,Market-0146,,,,83.0,,,Seniors Housing,Southwest,,,,,35.0,
3705,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeaeQAA,12/29/2011,0.0,0062A00000moeaeQAA,11/17/2011,12/29/2011 0:00,Sub-Performing,True,,2011 4,4,2011,Loan Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzmClUAJ,005F0000007WnNDIA0,a0I2A00000XQHhQUAX,,,a0I2A00000XQHhQUAX,City-2202,,County-0298,N,False,Market-0146,,3.0,,,,,Hotel-Lodging,Southwest,,,1.65,31119.0,62.0,2000.0
3706,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeUSQAY,3/12/2012,0.0,0062A00000moeUSQAY,12/12/2011,3/9/2012 0:00,Well-Performing,True,0.0,2011 4,4,2011,Loan Sales,Industrial,Industrial,a0A2A00000TzpzeUAB,005F0000007WnNDIA0,a0I2A00000XQKzLUAX,Existing,2016 Tax @ $1.66/sf,a0I2A00000XQKzLUAX,City-0263,Class B,County-0290,N,True,Market-0016,,,16.0,100.0,,,Industrial,Southwest,,12/30/2014,29.9,24895.0,,1992.0
3707,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeZqQAI,12/20/2013,0.0,0062A00000moeZqQAI,10/7/2013,12/19/2013 0:00,Well-Performing,True,,2013 4,4,2013,Loan Sales,Industrial,Industrial,a0A2A00000TzoFSUAZ,005F0000007WnNDIA0,a0I2A00000XQJU0UAP,Existing,2016 Tax @ $0.43/sf,a0I2A00000XQJU0UAP,City-1833,Class C,County-0585,N,True,Market-0171,1.0,1.0,72.0,100.0,,,Industrial,Southeast,,,8.557,161368.0,,1993.0
3708,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeYdQAI,3/21/2011,0.0,0062A00000moeYdQAI,8/12/2010,3/10/2011 0:00,Property Sale,True,0.0,2010 3,3,2010,Investment Sales,Mixed Use,Mixed Use,a0A2A00000TzkrkUAB,005F0000007WnNDIA0,a0I2A00000XQGUkUAP,,,a0I2A00000XQGUkUAP,City-1386,Class A,County-0176,N,False,Market-0162,1.0,5.0,,0.0,320.52,228059.07,Multi-Housing,Southeast,54278059.0,12/17/2014,5.0,169345.0,238.0,2009.0
3713,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeYxQAI,6/27/2012,0.0,0062A00000moeYxQAI,4/16/2012,6/27/2012 0:00,Non-Performing,True,,2012 2,2,2012,Loan Sales,Multi-Housing,SFR - Attached,a0A2A00000Tzo20UAB,005F0000007WnNDIA0,a0I2A00000XQJCMUA5,Existing,,a0I2A00000XQJCMUA5,City-0488,Class A,County-0172,N,False,Market-0059,1.0,5.0,,,,,Multi-Housing,Southwest,,,1.439,150000.0,59.0,2007.0
3714,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeaAQAQ,12/30/2013,0.0,0062A00000moeaAQAQ,12/4/2013,12/27/2013 0:00,Sub-Performing,True,,2013 4,4,2013,Loan Sales,Office,Office,a0A2A00000TzqxsUAB,005F0000007WnNDIA0,a0I2A00000XQLqaUAH,,,a0I2A00000XQLqaUAH,City-1896,,County-0445,N,True,Market-0081,,,,,,,Office,Southwest,,,1.1,8646.0,,2008.0
3715,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeSXQAY,7/8/2013,0.0,0062A00000moeSXQAY,3/5/2013,7/8/2013 0:00,Non-Performing,True,,2013 1,1,2013,Loan Sales,Other,Unassigned,a0A2A00000TzpOWUAZ,005F0000007WnNDIA0,a0I2A00000XQKUgUAP,,,a0I2A00000XQKUgUAP,City-0130,,County-0326,N,True,Market-0021,,,,,,,Other,Southwest,,,,28706.0,,
3716,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeXWQAY,1/16/2014,0.0,0062A00000moeXWQAY,12/5/2013,1/16/2014 0:00,Sub-Performing,True,,2013 4,4,2013,Loan Sales,Retail,Retail,a0A2A00000TzpsZUAR,005F0000007WnNDIA0,a0I2A00000XQKtgUAH,,,a0I2A00000XQKtgUAH,City-1050,,County-0466,N,True,Market-0141,,1.0,,,,,Retail,Southeast,,,1.5,86326.0,,1978.0
3717,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeWEQAY,7/8/2013,0.0,0062A00000moeWEQAY,6/27/2013,7/8/2013 0:00,Non-Performing,True,,2013 2,2,2013,Loan Sales,Retail,Retail,a0A2A00000TzpmOUAR,005F0000007WnNDIA0,a0I2A00000XQJb7UAH,,,a0I2A00000XQJb7UAH,City-2317,,County-0497,N,True,Market-0093,,,,,,,,West,,,,,,
3718,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeWEQAY,7/8/2013,0.0,0062A00000moeWEQAY,6/27/2013,7/8/2013 0:00,Non-Performing,True,,2013 2,2,2013,Loan Sales,Retail,Retail,a0A2A00000TzpmPUAR,005F0000007WnNDIA0,a0I2A00000XQJb8UAH,,,a0I2A00000XQJb8UAH,City-1054,,County-0298,N,True,Market-0146,,,,,,,Retail,Southwest,,,,,,
3719,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeWEQAY,7/8/2013,0.0,0062A00000moeWEQAY,6/27/2013,7/8/2013 0:00,Non-Performing,True,,2013 2,2,2013,Loan Sales,Retail,Retail,a0A2A00000TzpmQUAR,005F0000007WnNDIA0,a0I2A00000XQKofUAH,Existing,2013 Tax @ $3.13/sf,a0I2A00000XQKofUAH,City-0936,,County-0284,N,True,Market-0106,,1.0,,100.0,,,Retail,Southwest,,,0.5892,10200.0,,2004.0
3720,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeZxQAI,12/30/2011,0.0,0062A00000moeZxQAI,11/17/2011,12/30/2011 0:00,Sub-Performing,True,0.0,2011 4,4,2011,Loan Sales,Retail,Retail,a0A2A00000TzmCiUAJ,005F0000007WnNDIA0,a0I2A00000XQHhNUAX,,,a0I2A00000XQHhNUAX,City-0910,,County-0039,N,False,Market-0212,,2.0,,,,,Retail,Southeast,,,6.93,67888.0,,1983.0
3721,0012A000023XljeQAC,148,12340,True,False,2,False,False,False,False,False,True,True,False,19,129,69,171,106,19,False,0062A00000moeZrQAI,6/17/2011,0.0,0062A00000moeZrQAI,3/16/2011,6/17/2011 0:00,Non-Performing,True,0.0,2011 1,1,2011,Loan Sales,Retail,Retail,a0A2A00000TznCaUAJ,005F0000007WnNDIA0,a0I2A00000XQIXyUAP,,,a0I2A00000XQIXyUAP,City-2269,,County-0584,N,False,Market-0250,2.0,2.0,,63.0,33.73,,Retail,Midwest,10340000.0,6/30/2006,21.66,306508.0,,1964.0
3797,0012A000023Xxu0QAC,29,21215,True,False,2,False,False,False,False,False,True,True,False,4,25,40,30,71,4,False,0062A00000moPBPQA2,12/15/2011,0.0,0062A00000moPBPQA2,10/19/2011,12/15/2011 0:00,Non-Performing,True,0.0,2011 4,4,2011,Loan Sales,Other,Promissory Note,a0A2A00000TzmLbUAJ,005F0000007WnNDIA0,a0I2A00000XQHpHUAX,Existing,2016 Tax @ $0.29/sf,a0I2A00000XQHpHUAX,City-0739,,County-0601,N,False,Market-0245,,2.0,176.0,,43.21,,Other,Mid-Atlantic,6173000.0,2/11/2008,5.26,142862.0,,
3824,0012A000023XmOQQA0,672,18729,True,True,2,True,False,False,True,False,True,True,False,15,657,12,671,115,2,False,0062A00000moOeKQAU,10/25/2004,0.0,0062A00000moOeKQAU,10/16/2003,10/25/2004 0:00,Property Sale,True,,2003 4,4,2003,Investment Sales,Office,Office,a0A2A00000Tzm8QUAR,005F0000007WnNDIA0,a0I2A00000XQHduUAH,Existing,2012 Tax @ $2.28/sf; 2007 Ops @ $2.21/sf,a0I2A00000XQHduUAH,City-0753,Class B,County-0431,N,False,Market-0245,1.0,3.0,1232.0,0.0,122.14,,Office,Mid-Atlantic,48000000.0,7/11/2016,33.0,393000.0,,1986.0
3998,0012A000023XwolQAC,4,340,False,False,2,False,False,False,True,False,True,False,False,2,2,0,5,1,2,False,0062A00000moct8QAA,9/15/2011,0.0,0062A00000moct8QAA,5/4/2011,9/15/2011 0:00,Well-Performing,True,,2011 2,2,2011,Loan Sales,Other,Promissory Note,a0A2A00000TzpEVUAZ,005F0000007WnNDIA0,a0I2A00000XQKMeUAP,Existing,,a0I2A00000XQKMeUAP,City-1271,Class A,County-0420,N,True,Market-0032,13.0,4.0,,,337.8,317997.82,Multi-Housing,Northeast,174898800.0,8/1/2012,16.0,517759.0,550.0,2008.0
4408,0012A000023XlcPQAS,10,329,False,False,2,False,False,False,False,False,True,False,False,1,9,3,9,6,1,False,0062A00000moeT9QAI,3/1/1997,0.0,0062A00000moeT9QAI,12/24/2002,3/1/1997 0:00,Miscellaneous,True,,2002 4,4,2002,Debt,Other,Unassigned,a0A2A00000TznPbUAJ,005F0000007WnNDIA0,a0I2A00000XQIjFUAX,,,a0I2A00000XQIjFUAX,City-0446,,County-0010,N,False,Market-0179,,,,,,,Other,Mid-Atlantic,,,,,,
4539,0012A000023YB62QAG,71,22147,True,False,2,False,False,False,False,False,True,True,False,3,68,2,77,59,3,False,0062A00000moIACQA2,5/2/2013,0.0,0062A00000moIACQA2,9/28/2012,4/30/2013 0:00,Property Sale,True,0.0,2012 3,3,2012,Investment Sales,Industrial,Industrial,a0A2A00000TzpjrUAB,005F0000007WnNDIA0,a0I2A00000XQKmQUAX,,,a0I2A00000XQKmQUAX,City-1259,Class A,County-0298,N,False,Market-0146,4.0,1.0,,0.0,26.67,,Industrial,Southwest,6000000.0,4/30/2013,30.0,225000.0,,2004.0
5529,0012A000023XlqlQAC,26,5619,True,False,2,False,False,False,False,False,True,True,False,2,24,12,33,31,2,False,0062A00000moXlWQAU,3/14/2017,0.0,0062A00000moXlWQAU,8/9/2016,3/14/2017 0:00,Property Sale,True,0.0,2016 3,3,2016,Investment Sales,Land,Land,a0A2A00000TzoesUAB,005F0000007WnNDIA0,a0I2A00000XQJr9UAH,Existing,"2016 Tax @ $1.51/sf, 2012 Est Tax @ $1.13/sf; 2012 Est Ops @ $2.86/sf",a0I2A00000XQJr9UAH,City-1291,Class B,County-0419,N,False,Market-0151,,6.0,25.0,,423.88,,Land,Southeast,24585000.0,3/14/2017,1.99,58000.0,,1971.0
5530,0012A000023XlqlQAC,26,5619,True,False,2,False,False,False,False,False,True,True,False,2,24,12,33,31,2,False,0062A00000moXtEQAU,3/12/2013,0.0,0062A00000moXtEQAU,11/8/2010,3/8/2013 0:00,Property Sale,True,0.0,2010 4,4,2010,Investment Sales,Self Storage,Self Storage,a0A2A00000TzpYNUAZ,005F0000007WnNDIA0,a0I2A00000XQKdLUAX,,,a0I2A00000XQKdLUAX,City-1576,,County-0284,N,False,Market-0106,,,,60.0,19.47,2343.75,Self-Storage,Southwest,1800000.0,3/8/2013,5.1770000000000005,92450.0,768.0,1977.0
5858,0012A000023Y5y4QAC,56,13757,True,True,2,False,False,False,True,False,True,True,False,3,53,7,58,77,3,False,0062A00000moFIYQA2,9/1/2009,0.0,0062A00000moFIYQA2,5/21/2009,9/16/2009 0:00,Higher Risk Performing,True,,2009 2,2,2009,Loan Sales,Hotel-Lodging,Hotel/Lodging,a0A2A00000TzqONUAZ,005F0000007WnNDIA0,a0I2A00000XQLMDUA5,,,a0I2A00000XQLMDUA5,City-0718,,County-0370,N,False,Market-0084,,11.0,,,206.18,363112.39,Hotel-Lodging,Southeast,126000000.0,8/8/2007,85.0,611106.0,347.0,1988.0
5859,0012A000023Y5y4QAC,56,13757,True,True,2,False,False,False,True,False,True,True,False,3,53,7,58,77,3,False,0062A00000moFP8QAM,11/16/2012,0.0,0062A00000moFP8QAM,9/26/2012,11/15/2012 0:00,Fixed-rate,True,0.0,2012 3,3,2012,Debt,Office,Office,a0A2A00000TzmJQUAZ,005F0000007WnNDIA0,a0I2A00000XQHMHUA5,Existing,"2014 Tax @ $5.50/sf, 2016 Est Tax @ $6.02/sf; 2015 Ops @ $8.39/sf, 2016 Est Ops @ $8.32/sf",a0I2A00000XQHMHUA5,City-0936,Class A,County-0284,N,False,Market-0106,1.0,9.0,,100.0,214.93,,Office,Southwest,38000000.0,10/24/2012,2.28,176799.0,,1973.0
5876,0012A000023XoTeQAK,20,865,False,False,2,False,False,False,False,False,True,True,False,1,19,2,21,14,1,False,0062A00000moT9MQAU,12/30/2011,8000000.0,0062A00000moT9MQAU,8/5/2011,12/29/2011 0:00,Property Sale,True,0.0,2011 3,3,2011,Investment Sales,Land,Land,a0A2A00000TzpdQUAR,005F0000007WnNDIA0,a0I2A00000XQKhVUAX,Proposed,2014 Tax @ $1522.46/Unit,a0I2A00000XQKhVUAX,City-2231,Class A,County-0478,N,True,Market-0248,1.0,24.0,,,52.61,65476.19,Land,Southeast,5500000.0,12/29/2011,2.05,104544.0,84.0,2018.0
5877,0012A000023Xye4QAC,19,1883,True,False,2,False,False,False,False,False,True,True,False,1,18,3,23,34,1,False,0062A00000moMuDQAU,6/13/2013,0.0,0062A00000moMuDQAU,7/31/2012,6/7/2013 0:00,Property Sale,True,0.0,2012 3,3,2012,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzkuMUAR,005F0000007WnNDIA0,a0I2A00000XQGWnUAP,Existing,"2016 Tax @ $74.70/Unit, 2013 Est Tax @ $547.98/Unit",a0I2A00000XQGWnUAP,City-0488,Class B,County-0172,N,False,Market-0059,22.0,2.0,399.0,98.0,67.13,70740.0,Multi-Housing,Southwest,17685000.0,7/27/2015,12.469000000000001,263456.0,250.0,1969.0
5918,0012A000023YBGNQA4,131,4355,True,False,2,False,False,False,False,False,True,True,False,17,114,0,133,17,16,False,0062A00000moIeBQAU,1/24/2006,0.0,0062A00000moIeBQAU,1/9/2006,1/6/2006 0:00,Miscellaneous,True,,2006 1,1,2006,Debt,Industrial,Industrial,a0A2A00000TzoSrUAJ,005F0000007WnNDIA0,a0I2A00000XQJgPUAX,Existing,2010 Tax @ $1.07/sf,a0I2A00000XQJgPUAX,City-1618,Class B,County-0010,N,False,Market-0179,,1.0,33.0,100.0,39.19,,Industrial,Mid-Atlantic,800000.0,12/21/2005,0.83,20413.0,,
6330,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZ7eQAE,3/18/2013,0.0,0062A00000moZ7eQAE,6/12/2012,3/15/2013 0:00,Property Sale,True,0.0,2012 2,2,2012,Investment Sales,Land,Land,a0A2A00000Tzo8RUAR,005F0000007WnNDIA0,a0I2A00000XQJO3UAP,,,a0I2A00000XQJO3UAP,City-1383,Class A,County-0153,N,False,Market-0161,,2.0,,,2243.56,,Land,Southeast,21500000.0,3/15/2013,20.0,9583.0,,1999.0
6331,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMHQA2,12/5/2013,0.0,0062A00000moZMHQA2,7/16/2013,12/5/2013 0:00,Property Sale,True,0.0,2013 3,3,2013,Investment Sales,Land,Land,a0A2A00000TzpmmUAB,005F0000007WnNDIA0,a0I2A00000XQKozUAH,Under Construction,2014 Tax @ $348.29/Unit,a0I2A00000XQKozUAH,City-1291,Class A,County-0419,N,False,Market-0151,1.0,6.0,,,175.0,50000.0,Land,Southeast,3500000.0,12/5/2013,0.46,20000.0,70.0,2017.0
6332,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMbQAM,6/5/2014,0.0,0062A00000moZMbQAM,3/28/2014,6/3/2014 0:00,Sub-Performing,True,,2014 1,1,2014,Loan Sales,Mixed Use,Mixed Use,a0A2A00000TzoAiUAJ,005F0000007WnNDIA0,a0I2A00000XQJPwUAP,,,a0I2A00000XQJPwUAP,City-1681,,County-0370,N,True,Market-0187,,,,,,,Other,Southeast,,,,50287.0,873.0,1979.0
6333,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMbQAM,6/5/2014,0.0,0062A00000moZMbQAM,3/28/2014,6/3/2014 0:00,Sub-Performing,True,,2014 1,1,2014,Loan Sales,Mixed Use,Mixed Use,a0A2A00000TzoYFUAZ,005F0000007WnNDIA0,a0I2A00000XQI9cUAH,,,a0I2A00000XQI9cUAH,City-1681,,County-0122,N,True,Market-0187,,,,,,,Other,Southeast,,,106.0,14847.0,,1981.0
6334,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMbQAM,6/5/2014,0.0,0062A00000moZMbQAM,3/28/2014,6/3/2014 0:00,Sub-Performing,True,,2014 1,1,2014,Loan Sales,Mixed Use,Mixed Use,a0A2A00000Tzr2iUAB,005F0000007WnNDIA0,a0I2A00000XQLuaUAH,,,a0I2A00000XQLuaUAH,City-0307,,County-0370,N,True,Market-0084,,,,,,,Retail,Southeast,,,,54624.0,226.0,2004.0
6335,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMbQAM,6/5/2014,0.0,0062A00000moZMbQAM,3/28/2014,6/3/2014 0:00,Sub-Performing,True,,2014 1,1,2014,Loan Sales,Mixed Use,Mixed Use,a0A2A00000Tzr5PUAR,005F0000007WnNDIA0,a0I2A00000XQLwnUAH,,,a0I2A00000XQLwnUAH,City-0307,,County-0370,N,True,Market-0084,,,,,,,Land,Southeast,,,8.42,,,
6336,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMbQAM,6/5/2014,0.0,0062A00000moZMbQAM,3/28/2014,6/3/2014 0:00,Sub-Performing,True,,2014 1,1,2014,Loan Sales,Mixed Use,Mixed Use,a0A2A00000Tzr5QUAR,005F0000007WnNDIA0,a0I2A00000XQLo5UAH,,,a0I2A00000XQLo5UAH,City-0307,,County-0370,N,True,Market-0084,,,,,,,Land,Southeast,,,9.09,,,
6337,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZMbQAM,6/5/2014,0.0,0062A00000moZMbQAM,3/28/2014,6/3/2014 0:00,Sub-Performing,True,,2014 1,1,2014,Loan Sales,Mixed Use,Mixed Use,a0A2A00000Tzr5RUAR,005F0000007WnNDIA0,a0I2A00000XQLwpUAH,,,a0I2A00000XQLwpUAH,City-0307,,County-0370,N,True,Market-0084,,,,,,,Land,Southeast,,,5.26,,,
6338,0012A000023Xm3tQAC,44,9569,True,False,2,False,False,False,False,False,True,True,False,8,36,143,47,166,7,False,0062A00000moZLZQA2,7/17/2015,12500000.0,0062A00000moZLZQA2,4/7/2015,7/16/2015 0:00,Property Sale,True,0.0,2015 2,2,2015,Investment Sales,Office,Office,a0A2A00000Tzkz0UAB,005F0000007WnNDIA0,a0I2A00000XQGbmUAH,Existing,2013 Tax @ $2.79/sf; 2013 Ops @ $2.42/sf,a0I2A00000XQGbmUAH,City-1290,Class B,County-0419,N,False,Market-0151,2.0,3.0,223.0,54.0,224.59,,Office,Southeast,12500000.0,7/21/2015,8.33,55658.0,,2008.0
7709,0012A000023YCdOQAW,10,1252,True,False,2,False,False,False,True,False,True,True,False,1,9,0,12,5,1,False,0062A00000moCRuQAM,12/21/2010,43000000.0,0062A00000moCRuQAM,4/5/2010,12/20/2010 0:00,Property Sale,True,,2010 2,2,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlGkUAJ,005F0000007WnNDIA0,a0I2A00000XQGrNUAX,,,a0I2A00000XQGrNUAX,City-0783,Class A,County-0385,N,False,Market-0140,,,,94.0,,373913.04,Multi-Housing,West,43000000.0,12/20/2010,,,115.0,2009.0
8332,0012A000023Xp4uQAC,25,3897,False,False,2,False,False,False,False,False,True,True,False,2,23,5,27,46,1,False,0062A00000mp0BGQAY,12/22/2016,0.0,0062A00000mp0BGQAY,11/14/2016,12/9/2016 0:00,Miscellaneous,True,,2016 4,4,2016,Equity Placement,Office,Office,a0A2A00000TzpWgUAJ,005F0000007WnNDIA0,a0I2A00000XQKcEUAX,Existing,"2016 Tax @ $3.68/sf; 2015 Ops @ $13.32/sf, 2007 Est Ops @ $8.37/sf",a0I2A00000XQKcEUAX,City-1663,Class A,County-0436,Y,True,Market-0183,1.0,24.0,400.0,88.0,333.67,,Office,West,,,0.46,269725.0,,1991.0
8413,0012A000023XuXoQAK,8,2037,True,False,2,False,False,False,False,False,True,True,False,1,7,2,7,7,1,False,0062A00000moFsyQAE,9/30/2009,0.0,0062A00000moFsyQAE,3/20/2009,9/30/2009 0:00,Non-Performing,True,,2009 1,1,2009,Loan Sales,Multi-Housing,Apartments,a0A2A00000Tzp15UAB,005F0000007WnNDIA0,a0I2A00000XQKAgUAP,,,a0I2A00000XQKAgUAP,City-0078,,County-0516,N,False,Market-0165,,,,,,,Multi-Housing,Northeast,,,,,8.0,2009.0
8488,0012A000023XpUAQA0,7,2371,True,False,2,False,False,False,False,False,False,False,False,1,6,3,12,6,1,False,0062A00000mo8TXQAY,4/4/2014,0.0,0062A00000mo8TXQAY,6/26/2013,4/3/2014 0:00,Foreclosed/REO,True,,2013 2,2,2013,Loan Sales,Land,Land,a0A2A00000TzpmfUAB,005F0000007WnNDIA0,a0I2A00000XQKorUAH,,,a0I2A00000XQKorUAH,City-1573,,County-0197,N,False,Market-0065,,,,,,,Land,West,,,,,,
8972,0012A000023XuP4QAK,9,4297,True,False,2,False,False,False,False,False,True,True,False,2,7,0,14,2,2,False,0062A00000moDPIQA2,6/6/2011,0.0,0062A00000moDPIQA2,1/13/2011,6/6/2011 0:00,Floating-Rate,True,0.0,2011 1,1,2011,Debt,Multi-Housing,Apartments,a0A2A00000TzorNUAR,005F0000007WnNDIA0,a0I2A00000XQK35UAH,Existing,2015 Tax @ $1274.43/Unit,a0I2A00000XQK35UAH,City-0649,Class B,County-0624,N,False,Market-0059,12.0,2.0,246.0,93.0,61.65,53048.78,Multi-Housing,Southwest,8700000.0,12/20/2013,9.181000000000001,141128.0,164.0,1984.0
8973,0012A000023XuP4QAK,9,4297,True,False,2,False,False,False,False,False,True,True,False,2,7,0,14,2,2,False,0062A00000moDWSQA2,6/30/2008,0.0,0062A00000moDWSQA2,6/27/2008,6/30/2008 0:00,Joint Venture Equity,True,,2008 2,2,2008,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzqmbUAB,005F0000007WnNDIA0,a0I2A00000XQLhZUAX,Existing,"2016 Tax @ $1155.46/Unit; 2008 Ops @ $4279.52/Unit, 2013 Est Ops @ $4071.58/Unit",a0I2A00000XQLhZUAX,City-0936,Class B,County-0284,N,False,Market-0106,28.0,2.0,471.0,45.0,56.72,52083.33,Multi-Housing,Southwest,15000000.0,3/10/2016,10.36,264464.0,288.0,1979.0
9014,0012A000023Y95yQAC,29,5422,True,False,2,False,False,False,False,False,True,True,False,2,27,19,26,49,2,False,0062A00000moV7sQAE,8/12/2011,15300000.0,0062A00000moV7sQAE,6/9/2011,8/10/2011 0:00,Property Sale,True,,2011 2,2,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlKjUAJ,005F0000007WnNDIA0,a0I2A00000XQGuWUAX,,,a0I2A00000XQGuWUAX,City-1290,Class A,County-0419,N,False,Market-0151,,,,92.0,167.1,108955.22,Multi-Housing,Southeast,14600000.0,8/10/2011,,87371.0,134.0,2006.0
