,id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client,investor_type_IsMissing,id_deals_x,accounting_date,best_initial_bid,id_deals.1,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type,id,createdbyid,id_props,building_status,building_tax_expenses,id_deals_y,city,class,county,sale_status,portfolio,market,num_buildings,num_floors,num_parking_spaces,occupancy_rate,price_per_sq_ft,price_per_unit,property_type_1,region__c,sale_amount__c,sale_date__c,size_acres,size_sf,size_units,year_built
108,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moNxKQAU,8/11/2015,57000000.0,0062A00000moNxKQAU,11/19/2014,8/5/2015 0:00,Property Sale,True,0.0,2014 4,4,2014,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzkobUAB,005F0000007WnNDIA0,a0I2A00000XQGRzUAP,Existing,,a0I2A00000XQGRzUAP,City-0488,Class A,County-0172,N,True,Market-0059,1.0,4.0,450.0,95.0,206.01,167638.48,Multi-Housing,Southwest,57500000.0,8/5/2015,4.925,279112.0,343.0,2013.0
109,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moNogQAE,10/21/2010,0.0,0062A00000moNogQAE,11/9/2008,10/20/2010 0:00,Fixed-rate,True,0.0,2008 4,4,2008,Debt,Multi-Housing,Apartments,a0A2A00000TzpzrUAB,005F0000007WnNDIA0,a0I2A00000XQKwsUAH,Existing,2016 Tax @ $2434.65/Unit,a0I2A00000XQKwsUAH,City-0936,Class A,County-0284,N,False,Market-0106,31.0,3.0,400.0,93.0,100.13,117604.17,Multi-Housing,Southwest,43748750.0,12/1/2015,19.393,436914.0,372.0,2007.0
110,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moP6fQAE,11/7/2014,0.0,0062A00000moP6fQAE,11/5/2014,11/7/2014 0:00,Joint Venture Equity,True,0.0,2014 4,4,2014,Equity Placement,Multi-Housing,Apartments,a0A2A00000Tzpu0UAB,005F0000007WnNDIA0,a0I2A00000XQKuyUAH,,,a0I2A00000XQKuyUAH,City-0970,Class A,County-0172,N,False,Market-0059,,,,,,,Multi-Housing,Southwest,,,,296078.0,317.0,2015.0
111,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPNUQA2,5/22/2009,0.0,0062A00000moPNUQA2,11/8/2008,5/18/2009 0:00,Floating-Rate,True,0.0,2008 4,4,2008,Debt,Multi-Housing,Apartments,a0A2A00000TzlfdUAB,005F0000007WnNDIA0,a0I2A00000XQHDHUA5,Existing,2016 Tax @ $4299.32/Unit,a0I2A00000XQHDHUA5,City-0936,Class A,County-0284,N,False,Market-0106,3.0,4.0,325.0,96.0,154.76,152097.9,Multi-Housing,Southwest,43500000.0,6/8/2012,5.19,281082.0,286.0,2007.0
112,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPOwQAM,6/8/2012,43500000.0,0062A00000moPOwQAM,3/4/2011,6/8/2012 0:00,Property Sale,True,0.0,2011 1,1,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlfeUAB,005F0000007WnNDIA0,a0I2A00000XQHDHUA5,Existing,2016 Tax @ $4299.32/Unit,a0I2A00000XQHDHUA5,City-0936,Class A,County-0284,N,False,Market-0106,3.0,4.0,325.0,96.0,154.76,152097.9,Multi-Housing,Southwest,43500000.0,6/8/2012,5.19,281082.0,286.0,2007.0
113,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPNjQAM,5/18/2009,0.0,0062A00000moPNjQAM,10/28/2008,5/6/2009 0:00,Floating-Rate,True,0.0,2008 4,4,2008,Debt,Multi-Housing,Apartments,a0A2A00000Tzqd5UAB,005F0000007WnNDIA0,a0I2A00000XQLYCUA5,Existing,2016 Tax @ $1501.53/Unit,a0I2A00000XQLYCUA5,City-1961,Class A,County-0431,N,False,Market-0106,13.0,3.0,277.0,76.0,99.92,100350.0,Multi-Housing,Southwest,28098000.0,4/11/2012,12.8726,281204.0,280.0,2007.0
114,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPA8QAM,7/23/2010,0.0,0062A00000moPA8QAM,2/15/2010,7/23/2010 0:00,Fixed-rate,True,0.0,2010 1,1,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzpTmUAJ,005F0000007WnNDIA0,a0I2A00000XQKZXUA5,Existing,2016 Tax @ $3079.28/Unit,a0I2A00000XQKZXUA5,City-1585,Class A,County-0068,N,False,Market-0106,17.0,3.0,525.0,,,,Multi-Housing,Southwest,,,20.4436,366308.0,392.0,2007.0
115,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPO8QAM,1/6/2011,0.0,0062A00000moPO8QAM,6/11/2010,1/4/2011 0:00,Fixed-rate,True,0.0,2010 2,2,2010,Debt,Multi-Housing,Apartments,a0A2A00000TzqptUAB,005F0000007WnNDIA0,a0I2A00000XQLepUAH,Existing,2016 Tax @ $2019.90/Unit,a0I2A00000XQLepUAH,City-1961,Class A,County-0431,N,False,Market-0106,7.0,3.0,,92.0,112.78,106451.61,Multi-Housing,Southwest,33000000.0,6/27/2014,11.056,292612.0,310.0,2008.0
116,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moN99QAE,2/17/2004,0.0,0062A00000moN99QAE,2/19/2003,2/17/2004 0:00,Property Sale,True,,2003 1,1,2003,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzouOUAR,005F0000007WnNDIA0,a0I2A00000XQJrFUAX,Existing,2012 Tax @ $384.80/Unit,a0I2A00000XQJrFUAX,City-1808,Class A,County-0053,N,False,Market-0204,13.0,3.0,350.0,90.0,166.88,195666.67,Multi-Housing,Southwest,29350000.0,12/28/2012,7.0559899999999995,175872.0,150.0,2000.0
117,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moQ2YQAU,8/10/2016,0.0,0062A00000moQ2YQAU,4/13/2016,8/10/2016 0:00,Construction Loan,True,0.0,2016 2,2,2016,Debt,Multi-Housing,Apartments,a0A2A00000TzkueUAB,005F0000007WnNDIA0,a0I2A00000XQGXKUA5,Under Construction,2014 Tax @ $53.03/Unit,a0I2A00000XQGXKUA5,City-0526,Class A,County-0186,N,False,Market-0065,1.0,13.0,395.0,,27.08,21126.76,Multi-Housing,West,7500000.0,8/10/2016,1.15,276981.0,355.0,2017.0
118,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moQ4xQAE,12/30/2016,0.0,0062A00000moQ4xQAE,6/16/2016,12/30/2016 0:00,Joint Venture Equity,True,0.0,2016 2,2,2016,Equity Placement,Multi-Housing,Apartments,a0A2A00000TzkvzUAB,005F0000007WnNDIA0,a0I2A00000XQGYuUAP,Existing,2011 Tax @ $2.52/sf,a0I2A00000XQGYuUAP,City-1195,Class A,County-0385,N,False,Market-0140,,1.0,66.0,,,,Multi-Housing,West,0.0,6/1/2007,2.3565,200.0,200.0,2018.0
119,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPbxQAE,9/9/2016,0.0,0062A00000moPbxQAE,9/23/2015,9/8/2016 0:00,Property Sale,True,0.0,2015 3,3,2015,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzoaTUAR,005F0000007WnNDIA0,a0I2A00000XQJn1UAH,Existing,2015 Tax @ $1976.33/Unit,a0I2A00000XQJn1UAH,City-0936,Class A,County-0284,N,False,Market-0106,2.0,5.0,,90.0,254.42,217329.55,Multi-Housing,Southwest,76500000.0,9/8/2016,3.8155,300686.0,352.0,2015.0
120,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPNoQAM,9/18/2013,41400000.0,0062A00000moPNoQAM,8/13/2010,9/16/2013 0:00,Property Sale,True,0.0,2010 3,3,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzpWpUAJ,005F0000007WnNDIA0,a0I2A00000XQKcDUAX,Existing,2016 Tax @ $3379.80/Unit,a0I2A00000XQKcDUAX,City-0941,Class A,County-0284,N,False,Market-0106,18.0,3.0,655.0,89.0,107.86,99514.56,Multi-Housing,Southwest,41000000.0,9/16/2013,22.13,380135.0,412.0,2009.0
121,0012A00002AMTqFQAX,15,5275,True,False,0,False,False,False,False,False,False,True,False,9,6,23,25,23,8,False,0062A00000moJXSQA2,11/6/2014,0.0,0062A00000moJXSQA2,6/16/2014,11/5/2014 0:00,Floating-Rate,True,0.0,2014 2,2,2014,Debt,Multi-Housing,Apartments,a0A2A00000TzpWoUAJ,005F0000007WnNDIA0,a0I2A00000XQKcDUAX,Existing,2016 Tax @ $3379.80/Unit,a0I2A00000XQKcDUAX,City-0941,Class A,County-0284,N,False,Market-0106,18.0,3.0,655.0,89.0,107.86,99514.56,Multi-Housing,Southwest,41000000.0,9/16/2013,22.13,380135.0,412.0,2009.0
122,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPOIQA2,12/27/2011,28500000.0,0062A00000moPOIQA2,1/14/2011,12/22/2011 0:00,Property Sale,True,0.0,2011 1,1,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzlj5UAB,005F0000007WnNDIA0,a0I2A00000XQGzlUAH,Existing,2016 Tax @ $2338.64/Unit,a0I2A00000XQGzlUAH,City-0936,Class A,County-0284,N,False,Market-0106,17.0,3.0,445.0,95.0,78.12,77445.65,Multi-Housing,Southwest,28500000.0,12/22/2011,15.1,364816.0,368.0,2008.0
123,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPNKQA2,12/30/2010,23900000.0,0062A00000moPNKQA2,4/13/2010,12/30/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzlGtUAJ,005F0000007WnNDIA0,a0I2A00000XQGoXUAX,Existing,2016 Tax @ $3686.60/Unit,a0I2A00000XQGoXUAX,City-0936,Class A,County-0284,N,False,Market-0106,1.0,6.0,286.0,94.0,95.22,95491.8,Multi-Housing,Southwest,23300000.0,12/30/2010,6.0,244684.0,244.0,2003.0
124,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moQ4iQAE,6/24/2013,22500000.0,0062A00000moQ4iQAE,12/20/2012,6/21/2013 0:00,Property Sale,True,0.0,2012 4,4,2012,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzo7TUAR,005F0000007WnNDIA0,a0I2A00000XQJHmUAP,Existing,"2016 Tax @ $3082.24/Unit, 2013 Est Tax @ $2625.63/Unit",a0I2A00000XQJHmUAP,City-0509,Class A,County-0284,N,False,Market-0106,10.0,2.0,330.0,94.0,113.97,106481.48,Multi-Housing,Southwest,23000000.0,6/21/2013,12.23,201804.0,216.0,2000.0
125,0012A000023Y9tkQAC,26,2824,True,False,0,False,False,False,True,False,False,True,False,16,10,10,30,11,16,False,0062A00000moXdfQAE,6/24/2013,0.0,0062A00000moXdfQAE,4/22/2013,5/21/2013 0:00,Fixed-rate,True,0.0,2013 2,2,2013,Debt,Multi-Housing,Apartments,a0A2A00000Tzo7UUAR,005F0000007WnNDIA0,a0I2A00000XQJHmUAP,Existing,"2016 Tax @ $3082.24/Unit, 2013 Est Tax @ $2625.63/Unit",a0I2A00000XQJHmUAP,City-0509,Class A,County-0284,N,False,Market-0106,10.0,2.0,330.0,94.0,113.97,106481.48,Multi-Housing,Southwest,23000000.0,6/21/2013,12.23,201804.0,216.0,2000.0
126,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPA9QAM,2/28/2014,26200000.0,0062A00000moPA9QAM,3/22/2013,2/28/2014 0:00,Property Sale,True,0.0,2013 1,1,2013,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzprXUAR,005F0000007WnNDIA0,a0I2A00000XQKsfUAH,Existing,2016 Tax @ $3223.79/Unit,a0I2A00000XQKsfUAH,City-0936,Class A,County-0284,N,False,Market-0106,12.0,3.0,170.0,95.0,577.85,568421.05,Multi-Housing,Southwest,108000000.0,12/29/2016,14.99999991,186900.0,190.0,1998.0
127,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPKWQA2,7/14/2010,36400000.0,0062A00000moPKWQA2,4/15/2010,7/13/2010 0:00,Property Sale,True,0.0,2010 2,2,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzoq5UAB,005F0000007WnNDIA0,a0I2A00000XQK1rUAH,Existing,"2010 Tax @ $2948.11/Unit, 2011 Est Tax @ $2948.11/Unit; 2011 Ops @ $6328.71/Unit",a0I2A00000XQK1rUAH,City-0936,Class A,County-0284,N,False,Market-0106,1.0,4.0,257.0,97.0,171.12,158260.87,Multi-Housing,Southwest,36400000.0,7/13/2010,2.5,212713.0,230.0,2007.0
128,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPO3QAM,11/3/2011,0.0,0062A00000moPO3QAM,4/26/2010,,Miscellaneous,True,,2010 2,2,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzqVRUAZ,005F0000007WnNDIA0,a0I2A00000XQLSjUAP,Existing,2008 Tax @ $861.16/Unit,a0I2A00000XQLSjUAP,City-0936,Class A,County-0284,N,False,Market-0106,1.0,4.0,435.0,97.0,217.62,177114.43,Multi-Housing,Southwest,71200000.0,9/5/2014,7.511,327179.0,402.0,2009.0
129,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moPPLQA2,6/19/2015,45988000.0,0062A00000moPPLQA2,7/18/2014,6/19/2015 0:00,Property Sale,True,0.0,2014 3,3,2014,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzq0SUAR,005F0000007WnNDIA0,a0I2A00000XQL0TUAX,Existing,2015 Tax @ $713.56/Unit,a0I2A00000XQL0TUAX,City-1092,Class A,County-0502,N,False,Market-0127,12.0,3.0,425.0,95.0,146.67,147397.44,Multi-Housing,Southeast,45988000.0,6/19/2015,20.55,313542.0,312.0,2009.0
130,0012A000023Xuw4QAC,3,1311,True,False,0,False,False,False,True,False,False,True,False,2,1,6,3,6,2,False,0062A00000moG1IQAU,6/29/2015,0.0,0062A00000moG1IQAU,4/17/2015,6/19/2015 0:00,Fixed-rate,True,0.0,2015 2,2,2015,Debt,Multi-Housing,Apartments,a0A2A00000Tzq0TUAR,005F0000007WnNDIA0,a0I2A00000XQL0TUAX,Existing,2015 Tax @ $713.56/Unit,a0I2A00000XQL0TUAX,City-1092,Class A,County-0502,N,False,Market-0127,12.0,3.0,425.0,95.0,146.67,147397.44,Multi-Housing,Southeast,45988000.0,6/19/2015,20.55,313542.0,312.0,2009.0
131,0012A000023XlStQAK,44,26816,True,False,0,False,False,False,False,False,True,True,False,42,2,44,87,64,37,False,0062A00000moQ4sQAE,10/13/2014,0.0,0062A00000moQ4sQAE,6/5/2014,10/10/2014 0:00,Floating-Rate,True,0.0,2014 2,2,2014,Debt,Multi-Housing,Apartments,a0A2A00000Tzr43UAB,005F0000007WnNDIA0,a0I2A00000XQLvjUAH,,,a0I2A00000XQLvjUAH,City-2272,Class A,County-0529,N,False,Market-0140,,2.0,,94.0,213.06,251602.56,Multi-Housing,West,78500000.0,9/30/2016,21.2,368444.0,312.0,2014.0
142,0012A000023Xlu8QAC,40,32142,True,False,0,False,False,False,False,False,False,True,False,35,5,51,78,61,30,False,0062A00000moQrLQAU,7/17/2014,0.0,0062A00000moQrLQAU,4/18/2013,7/9/2014 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzmA3UAJ,005F0000007WnNDIA0,a0I2A00000XQHY2UAP,Existing,2015 Tax @ $754.89/Unit; 2007 Combined Est Tax/Ops @ $4000.00/Unit,a0I2A00000XQHY2UAP,City-1466,Class B,County-0624,N,False,Market-0059,81.0,2.0,2059.0,94.0,68.08,58982.04,Multi-Housing,Southwest,49250000.0,7/9/2014,14.05,723457.0,835.0,1983.0
143,0012A000023Xlu8QAC,40,32142,True,False,0,False,False,False,False,False,False,True,False,35,5,51,78,61,30,False,0062A00000moQqDQAU,1/17/2007,0.0,0062A00000moQqDQAU,11/2/2006,1/12/2007 0:00,Fixed-rate,True,0.0,2006 4,4,2006,Debt,Multi-Housing,Apartments,a0A2A00000TzmA2UAJ,005F0000007WnNDIA0,a0I2A00000XQHY2UAP,Existing,2015 Tax @ $754.89/Unit; 2007 Combined Est Tax/Ops @ $4000.00/Unit,a0I2A00000XQHY2UAP,City-1466,Class B,County-0624,N,False,Market-0059,81.0,2.0,2059.0,94.0,68.08,58982.04,Multi-Housing,Southwest,49250000.0,7/9/2014,14.05,723457.0,835.0,1983.0
145,0012A000023Xo2PQAS,43,13698,True,False,0,False,False,False,False,False,False,True,False,29,14,39,57,42,25,False,0062A00000moT39QAE,5/28/2015,0.0,0062A00000moT39QAE,8/12/2013,5/28/2015 0:00,Property Sale,True,0.0,2013 3,3,2013,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tznd7UAB,005F0000007WnNDIA0,a0I2A00000XQIuOUAX,Existing,2016 Tax @ $1423.72/Unit,a0I2A00000XQIuOUAX,City-0488,Class B,County-0172,Y,True,Market-0059,44.0,2.0,560.0,89.0,140.46,142857.14,Multi-Housing,Southwest,14200000.0,5/28/2015,14.069989999999999,284776.0,280.0,1970.0
146,0012A000023XvnNQAS,24,7186,True,False,0,False,False,False,False,False,True,True,False,16,8,34,27,35,15,False,0062A00000moEKwQAM,5/28/2015,0.0,0062A00000moEKwQAM,2/20/2015,5/28/2015 0:00,Floating-Rate,True,0.0,2015 1,1,2015,Debt,Multi-Housing,Apartments,a0A2A00000Tznd8UAB,005F0000007WnNDIA0,a0I2A00000XQIuOUAX,Existing,2016 Tax @ $1423.72/Unit,a0I2A00000XQIuOUAX,City-0488,Class B,County-0172,Y,True,Market-0059,44.0,2.0,560.0,89.0,140.46,142857.14,Multi-Housing,Southwest,14200000.0,5/28/2015,14.069989999999999,284776.0,280.0,1970.0
147,0012A000023XoZSQA0,17,29240,True,False,0,False,False,False,False,False,False,True,False,12,5,14,26,18,11,False,0062A00000moBxEQAU,9/25/2007,10800000.0,0062A00000moBxEQAU,12/6/2006,9/25/2007 0:00,Property Sale,True,,2006 4,4,2006,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tznd5UAB,005F0000007WnNDIA0,a0I2A00000XQIuOUAX,Existing,2016 Tax @ $1423.72/Unit,a0I2A00000XQIuOUAX,City-0488,Class B,County-0172,Y,True,Market-0059,44.0,2.0,560.0,89.0,140.46,142857.14,Multi-Housing,Southwest,14200000.0,5/28/2015,14.069989999999999,284776.0,280.0,1970.0
160,0012A000023YBIpQAO,29,3976,True,False,0,False,False,False,False,False,False,True,False,27,2,5,34,8,18,False,0062A00000moJKqQAM,12/2/2016,0.0,0062A00000moJKqQAM,10/24/2016,12/2/2016 0:00,Fixed-rate,True,7.0,2016 4,4,2016,Debt,Multi-Housing,Apartments,a0A2A00000Tzp0GUAR,005F0000007WnNDIA0,a0I2A00000XQK9vUAH,,,a0I2A00000XQK9vUAH,City-1795,Class B,County-0552,N,True,Market-0225,,3.0,,94.0,70.64,53947.37,Multi-Housing,Midwest,16400000.0,5/17/2007,,232160.0,304.0,1974.0
166,0012A000023XpRKQA0,26,82581,True,False,0,False,False,False,True,False,True,True,False,11,15,49,48,64,8,False,0062A00000mo8XZQAY,3/25/2014,0.0,0062A00000mo8XZQAY,11/18/2013,3/25/2014 0:00,Fixed-rate,True,0.0,2013 4,4,2013,Debt,Multi-Housing,Apartments,a0A2A00000TzmbdUAB,005F0000007WnNDIA0,a0I2A00000XQI37UAH,Existing,2016 Tax @ $1722.37/Unit; 2013 Ops @ $3787.69/Unit,a0I2A00000XQI37UAH,City-0936,Class B,County-0284,N,False,Market-0106,42.0,2.0,621.0,93.0,90.98,58114.04,Multi-Housing,Southwest,26500000.0,3/25/2014,11.4,291288.0,456.0,1984.0
167,0012A000023YBohQAG,18,8726,True,False,0,False,False,False,False,False,False,True,False,12,6,16,28,20,12,False,0062A00000moKsoQAE,3/19/2012,0.0,0062A00000moKsoQAE,11/18/2011,3/16/2012 0:00,Fixed-rate,True,0.0,2011 4,4,2011,Debt,Multi-Housing,Apartments,a0A2A00000TzmbfUAB,005F0000007WnNDIA0,a0I2A00000XQI37UAH,Existing,2016 Tax @ $1722.37/Unit; 2013 Ops @ $3787.69/Unit,a0I2A00000XQI37UAH,City-0936,Class B,County-0284,N,False,Market-0106,42.0,2.0,621.0,93.0,90.98,58114.04,Multi-Housing,Southwest,26500000.0,3/25/2014,11.4,291288.0,456.0,1984.0
168,0012A000023YBohQAG,18,8726,True,False,0,False,False,False,False,False,False,True,False,12,6,16,28,20,12,False,0062A00000moKsFQAU,3/25/2014,0.0,0062A00000moKsFQAU,5/6/2013,3/25/2014 0:00,Property Sale,True,0.0,2013 2,2,2013,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzmbcUAB,005F0000007WnNDIA0,a0I2A00000XQI37UAH,Existing,2016 Tax @ $1722.37/Unit; 2013 Ops @ $3787.69/Unit,a0I2A00000XQI37UAH,City-0936,Class B,County-0284,N,False,Market-0106,42.0,2.0,621.0,93.0,90.98,58114.04,Multi-Housing,Southwest,26500000.0,3/25/2014,11.4,291288.0,456.0,1984.0
171,0012A000023YBohQAG,18,8726,True,False,0,False,False,False,False,False,False,True,False,12,6,16,28,20,12,False,0062A00000moKrrQAE,12/17/2012,0.0,0062A00000moKrrQAE,10/2/2012,12/13/2012 0:00,Fixed-rate,True,0.0,2012 4,4,2012,Debt,Multi-Housing,Apartments,a0A2A00000Tzkw5UAB,005F0000007WnNDIA0,a0I2A00000XQGYqUAP,Existing,2016 Tax @ $2472.64/Unit; 2013 Combined Est Tax/Ops @ $6374.36/Unit,a0I2A00000XQGYqUAP,City-0128,Class A,County-0284,N,False,Market-0106,13.0,3.0,360.0,97.0,114.39,96507.35,Multi-Housing,Southwest,26250000.0,5/10/2017,13.0,229484.0,272.0,1999.0
172,0012A000023YBohQAG,18,8726,True,False,0,False,False,False,False,False,False,True,False,12,6,16,28,20,12,False,0062A00000moKIEQA2,11/10/2015,0.0,0062A00000moKIEQA2,8/20/2015,11/10/2015 0:00,Fixed-rate,True,0.0,2015 3,3,2015,Debt,Multi-Housing,Apartments,a0A2A00000Tzkw3UAB,005F0000007WnNDIA0,a0I2A00000XQGYqUAP,Existing,2016 Tax @ $2472.64/Unit; 2013 Combined Est Tax/Ops @ $6374.36/Unit,a0I2A00000XQGYqUAP,City-0128,Class A,County-0284,N,False,Market-0106,13.0,3.0,360.0,97.0,114.39,96507.35,Multi-Housing,Southwest,26250000.0,5/10/2017,13.0,229484.0,272.0,1999.0
173,0012A000023YBohQAG,18,8726,True,False,0,False,False,False,False,False,False,True,False,12,6,16,28,20,12,False,0062A00000moKsUQAU,5/11/2017,26250000.0,0062A00000moKsUQAU,6/30/2015,5/10/2017 0:00,Property Sale,True,0.0,2015 2,2,2015,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzkw4UAB,005F0000007WnNDIA0,a0I2A00000XQGYqUAP,Existing,2016 Tax @ $2472.64/Unit; 2013 Combined Est Tax/Ops @ $6374.36/Unit,a0I2A00000XQGYqUAP,City-0128,Class A,County-0284,N,False,Market-0106,13.0,3.0,360.0,97.0,114.39,96507.35,Multi-Housing,Southwest,26250000.0,5/10/2017,13.0,229484.0,272.0,1999.0
178,0012A00002Bg1kGQAR,34,22117,True,False,0,False,False,False,False,False,False,True,False,12,22,80,52,81,9,False,0062A00000moN1iQAE,2/21/2014,0.0,0062A00000moN1iQAE,10/3/2013,2/21/2014 0:00,Fixed-rate,True,0.0,2013 4,4,2013,Debt,Multi-Housing,Apartments,a0A2A00000Tzn4vUAB,005F0000007WnNDIA0,a0I2A00000XQISlUAP,Existing,2011 Tax @ $1867.28/Unit,a0I2A00000XQISlUAP,City-1999,Class A,County-0233,N,False,Market-0106,13.0,3.0,629.0,95.0,105.76,98557.69,Multi-Housing,Southwest,30750000.0,3/30/2012,13.59,290748.0,312.0,2009.0
179,0012A000023Xly3QAC,65,116097,True,False,0,False,False,False,True,False,True,True,False,45,20,43,133,86,34,False,0062A00000moM21QAE,11/30/2010,0.0,0062A00000moM21QAE,6/4/2010,11/22/2010 0:00,Fixed-rate,True,0.0,2010 2,2,2010,Debt,Multi-Housing,Apartments,a0A2A00000Tzn4xUAB,005F0000007WnNDIA0,a0I2A00000XQISlUAP,Existing,2011 Tax @ $1867.28/Unit,a0I2A00000XQISlUAP,City-1999,Class A,County-0233,N,False,Market-0106,13.0,3.0,629.0,95.0,105.76,98557.69,Multi-Housing,Southwest,30750000.0,3/30/2012,13.59,290748.0,312.0,2009.0
180,0012A000023Xly3QAC,65,116097,True,False,0,False,False,False,True,False,True,True,False,45,20,43,133,86,34,False,0062A00000moM1SQAU,3/30/2012,30750000.0,0062A00000moM1SQAU,2/21/2011,3/30/2012 0:00,Property Sale,True,0.0,2011 1,1,2011,Investment Sales,Multi-Housing,Apartments,a0A2A00000Tzn4wUAB,005F0000007WnNDIA0,a0I2A00000XQISlUAP,Existing,2011 Tax @ $1867.28/Unit,a0I2A00000XQISlUAP,City-1999,Class A,County-0233,N,False,Market-0106,13.0,3.0,629.0,95.0,105.76,98557.69,Multi-Housing,Southwest,30750000.0,3/30/2012,13.59,290748.0,312.0,2009.0
181,0012A00002Bg1kGQAR,34,22117,True,False,0,False,False,False,False,False,False,True,False,12,22,80,52,81,9,False,0062A00000moMxcQAE,4/5/2017,21200000.0,0062A00000moMxcQAE,8/16/2016,4/3/2017 0:00,Property Sale,True,0.0,2016 3,3,2016,Investment Sales,Multi-Housing,Apartments,a0A2A00000TznEzUAJ,005F0000007WnNDIA0,a0I2A00000XQIZuUAP,Existing,2016 Tax @ $3265.96/Unit; 2005 Combined Est Tax/Ops @ $4470.88/Unit,a0I2A00000XQIZuUAP,City-0090,Class B,County-0636,N,True,Market-0016,8.0,3.0,,94.0,215.93,158410.45,Multi-Housing,Southwest,21227000.0,4/3/2017,5.55,98306.0,134.0,1977.0
183,0012A00002Bg1kGQAR,34,22117,True,False,0,False,False,False,False,False,False,True,False,12,22,80,52,81,9,False,0062A00000moN1nQAE,6/24/2011,24500000.0,0062A00000moN1nQAE,9/28/2010,6/23/2011 0:00,Property Sale,True,0.0,2010 3,3,2010,Investment Sales,Multi-Housing,Apartments,a0A2A00000TzpPAUAZ,005F0000007WnNDIA0,a0I2A00000XQKVUUA5,Existing,2016 Tax @ $5419.69/Unit,a0I2A00000XQKVUUA5,City-0488,Class A,County-0172,N,False,Market-0059,1.0,10.0,246.0,97.0,204.41,199305.56,Multi-Housing,Southwest,28700000.0,6/28/2016,0.91,140401.0,144.0,2003.0
