id_deals,id_accs,accounting_date,best_initial_bid,id_deals,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type
0062A00000mochDQAQ,0012A000023YKxiQAG,8/9/2001,0,0062A00000mochDQAQ,12/24/2002,8/9/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000mocCAQAY,0012A000023Xn53QAC,12/22/2010,,0062A00000mocCAQAY,9/10/2010,12/22/2010 0:00,Fixed-rate,TRUE,0,2010 3,3,2010,Debt,Healthcare,Biotech
0062A00000mobzrQAA,0012A000023Xn53QAC,1/11/2013,0,0062A00000mobzrQAA,9/10/2012,1/10/2013 0:00,Fixed-rate,TRUE,0,2012 3,3,2012,Debt,Healthcare,Healthcare
0062A00000moba4QAA,0012A000023YGydQAG,4/10/2015,0,0062A00000moba4QAA,9/2/2014,,Miscellaneous,TRUE,,2014 3,3,2014,Debt,Healthcare,Healthcare
0062A00000moaySQAQ,0012A000023YFkYQAW,10/18/2006,0,0062A00000moaySQAQ,7/26/2006,10/17/2006 0:00,Fixed-rate,TRUE,0,2006 3,3,2006,Debt,Healthcare,Healthcare
0062A00000moZrfQAE,0012A000023YLz4QAG,2/16/1999,0,0062A00000moZrfQAE,12/24/2002,2/16/1999 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZt1QAE,0012A000023YLWKQA4,12/31/1993,0,0062A00000moZt1QAE,12/24/2002,4/22/1993 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZu4QAE,0012A000026WbsRQAS,6/1/1997,0,0062A00000moZu4QAE,12/24/2002,6/1/1997 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZvxQAE,0012A000023YLtqQAG,8/1/1999,0,0062A00000moZvxQAE,12/24/2002,8/1/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZUbQAM,0012A000023YLOgQAO,5/1/1998,0,0062A00000moZUbQAM,12/24/2002,5/1/1998 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Healthcare,Seniors Housing
0062A00000moZVUQA2,0012A000023YLOgQAO,4/15/1997,0,0062A00000moZVUQA2,12/24/2002,4/15/1997 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moZW2QAM,0012A000023YLOgQAO,10/30/1998,0,0062A00000moZW2QAM,12/24/2002,10/30/1998 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moZW7QAM,0012A000023YLOgQAO,1/30/1998,0,0062A00000moZW7QAM,12/24/2002,1/30/1998 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moZWCQA2,0012A000023YLOgQAO,10/30/1998,0,0062A00000moZWCQA2,12/24/2002,10/30/1998 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Healthcare,Seniors Housing
0062A00000moZZpQAM,0012A000023YLlwQAG,11/21/1997,0,0062A00000moZZpQAM,12/24/2002,11/21/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZeBQAU,0012A000023YLSBQA4,12/19/1991,0,0062A00000moZeBQAU,12/24/2002,12/19/1991 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZf4QAE,0012A000023YLUSQA4,12/31/1994,0,0062A00000moZf4QAE,12/24/2002,8/23/1994 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZYcQAM,0012A000023YLR4QAO,4/9/1996,0,0062A00000moZYcQAM,12/24/2002,4/9/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZ9sQAE,0012A000023YLHXQA4,,,0062A00000moZ9sQAE,12/24/2002,6/6/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moZAMQA2,0012A000023YLJLQA4,9/3/2002,0,0062A00000moZAMQA2,12/24/2002,9/3/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moZBeQAM,0012A000023YLI4QAO,7/2/1997,0,0062A00000moZBeQAM,12/24/2002,7/2/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moZENQA2,0012A000023YLlCQAW,12/31/1991,0,0062A00000moZENQA2,12/24/2002,2/11/1991 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZMxQAM,0012A000023YLOgQAO,1/30/1998,0,0062A00000moZMxQAM,12/24/2002,1/30/1998 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Healthcare,Seniors Housing
0062A00000moZO5QAM,0012A000023YLVxQAO,2/14/2003,0,0062A00000moZO5QAM,12/24/2002,2/14/2003 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYzSQAU,0012A000023YLL6QAO,9/22/2005,0,0062A00000moYzSQAU,3/24/2004,9/6/2005 0:00,Well-Performing,TRUE,,2004 1,1,2004,Loan Sales,Healthcare,Seniors Housing
0062A00000moYrZQAU,0012A000023YLjVQAW,12/31/1992,0,0062A00000moYrZQAU,12/24/2002,6/30/1992 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYtaQAE,0012A000023YLQ8QAO,6/15/1999,0,0062A00000moYtaQAE,12/24/2002,6/15/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYvlQAE,0012A000023YLNPQA4,3/28/1997,0,0062A00000moYvlQAE,12/24/2002,3/28/1997 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYwaQAE,0012A000023YLoeQAG,12/31/1984,0,0062A00000moYwaQAE,12/24/2002,10/26/1984 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYyFQAU,0012A000023YLgxQAG,11/10/2000,0,0062A00000moYyFQAU,12/24/2002,11/10/2000 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYzKQAU,0012A000023YLJTQA4,8/28/1996,0,0062A00000moYzKQAU,12/24/2002,8/28/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZ2JQAU,0012A000023YLQ8QAO,7/31/1999,0,0062A00000moZ2JQAU,12/24/2002,6/15/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZ35QAE,0012A000023YLPZQA4,4/7/1997,0,0062A00000moZ35QAE,12/24/2002,4/7/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZ3BQAU,0012A000023YLQ8QAO,6/15/1999,0,0062A00000moZ3BQAU,12/24/2002,6/15/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZ3FQAU,0012A000023YLQ8QAO,6/2/1999,0,0062A00000moZ3FQAU,12/24/2002,6/2/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moZ4cQAE,0012A000023YLh9QAG,12/31/1993,0,0062A00000moZ4cQAE,12/24/2002,8/31/1993 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYojQAE,0012A000023YLBFQA4,4/8/1999,0,0062A00000moYojQAE,12/24/2002,4/8/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYzXQAU,0012A000023YLLAQA4,10/4/1996,0,0062A00000moYzXQAU,12/24/2002,10/4/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYdCQAU,0012A000023YLFqQAO,2/21/2005,0,0062A00000moYdCQAU,8/12/2004,2/18/2005 0:00,Fixed-rate,TRUE,0,2004 3,3,2004,Debt,Healthcare,Healthcare
0062A00000moYetQAE,0012A000023YLHHQA4,12/15/1997,0,0062A00000moYetQAE,12/24/2002,12/15/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYi3QAE,0012A000023YLaHQAW,12/31/1988,0,0062A00000moYi3QAE,12/24/2002,11/21/1988 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYihQAE,0012A000023YL6nQAG,6/24/1998,0,0062A00000moYihQAE,12/24/2002,6/24/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYjoQAE,0012A000023YL7lQAG,12/22/1997,0,0062A00000moYjoQAE,12/24/2002,12/22/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYkDQAU,0012A000023YL94QAG,11/12/1998,0,0062A00000moYkDQAU,12/24/2002,11/12/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYkxQAE,0012A000023YLGQQA4,9/10/1998,0,0062A00000moYkxQAE,12/24/2002,9/10/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moYmxQAE,0012A000023YL13QAG,3/30/1998,0,0062A00000moYmxQAE,12/24/2002,3/30/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYXFQA2,0012A000023YLCoQAO,7/2/1998,0,0062A00000moYXFQA2,12/24/2002,7/2/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYXyQAM,0012A000023YLyyQAG,9/1/1996,0,0062A00000moYXyQAM,12/24/2002,9/1/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moYlfQAE,0012A000023YLdxQAG,12/31/1992,0,0062A00000moYlfQAE,12/24/2002,5/7/1992 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYEvQAM,0012A000023YLacQAG,5/2/2002,0,0062A00000moYEvQAM,12/24/2002,5/2/2002 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moYF5QAM,0012A000023YLacQAG,8/1/2003,0,0062A00000moYF5QAM,2/7/2003,8/1/2003 0:00,Property Sale,TRUE,,2003 1,1,2003,Investment Sales,Healthcare,Seniors Housing
0062A00000moYFFQA2,0012A000023YLacQAG,12/30/1996,0,0062A00000moYFFQA2,12/24/2002,12/30/1996 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moYQrQAM,0012A000023YKtPQAW,6/30/1998,0,0062A00000moYQrQAM,12/24/2002,6/30/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYRvQAM,0012A000023YL5FQAW,12/30/1997,0,0062A00000moYRvQAM,12/24/2002,12/30/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYI4QAM,0012A000023YKnzQAG,12/1/1997,0,0062A00000moYI4QAM,12/24/2002,12/1/1997 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Healthcare,Healthcare
0062A00000moYIEQA2,0012A000023YKnzQAG,12/1/1997,0,0062A00000moYIEQA2,12/24/2002,12/1/1997 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Healthcare,Healthcare
0062A00000moYIJQA2,0012A000023YKnzQAG,1/1/1998,0,0062A00000moYIJQA2,12/24/2002,1/1/1998 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYIOQA2,0012A000023YKnzQAG,1/1/1998,0,0062A00000moYIOQA2,12/24/2002,1/1/1998 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moY7fQAE,0012A000023YLPTQA4,12/31/1994,0,0062A00000moY7fQAE,12/24/2002,4/4/1994 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moY9MQAU,0012A000023YLS9QAO,9/28/1999,0,0062A00000moY9MQAU,12/24/2002,9/28/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moY9RQAU,0012A000023YLS9QAO,5/20/1997,0,0062A00000moY9RQAU,12/24/2002,5/20/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moYAaQAM,0012A000023YLacQAG,12/1/1996,0,0062A00000moYAaQAM,12/24/2002,12/31/1996 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moYBEQA2,0012A000023YL7kQAG,9/9/2005,0,0062A00000moYBEQA2,2/26/2005,9/6/2005 0:00,Fixed-rate,TRUE,0,2005 1,1,2005,Debt,Healthcare,Healthcare
0062A00000moYBNQA2,0012A000023YLUzQAO,11/15/2001,0,0062A00000moYBNQA2,12/24/2002,11/15/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moY11QAE,0012A000023YLS9QAO,7/31/1997,0,0062A00000moY11QAE,12/24/2002,7/31/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moXuSQAU,0012A000023Y10XQAS,6/30/2005,0,0062A00000moXuSQAU,1/29/2005,6/28/2005 0:00,Fixed-rate,TRUE,0,2005 1,1,2005,Debt,Healthcare,Healthcare
0062A00000moXnzQAE,0012A000023YLggQAG,12/31/1991,0,0062A00000moXnzQAE,12/24/2002,4/16/1991 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moXp7QAE,0012A000023YLHbQAO,9/15/1997,0,0062A00000moXp7QAE,12/24/2002,9/15/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moXpRQAU,0012A000023YLi3QAG,12/31/1985,0,0062A00000moXpRQAU,12/24/2002,10/9/1985 0:00,Accruing Loan,TRUE,,2002 4,4,2002,Equity Placement,Healthcare,Healthcare
0062A00000moXgyQAE,0012A000023YA3nQAG,2/12/2013,,0062A00000moXgyQAE,7/19/2012,2/12/2013 0:00,Fixed-rate,TRUE,14.2,2012 3,3,2012,Debt,Healthcare,Biotech
0062A00000moXT7QAM,0012A000023YLjSQAW,12/31/1990,0,0062A00000moXT7QAM,12/24/2002,5/11/1990 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moWysQAE,0012A000023XoesQAC,9/28/2006,0,0062A00000moWysQAE,6/21/2006,9/26/2006 0:00,Fixed-rate,TRUE,0,2006 2,2,2006,Debt,Healthcare,Healthcare
0062A00000moWzCQAU,0012A000023YLVsQAO,9/24/2002,0,0062A00000moWzCQAU,12/24/2002,9/24/2002 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moXA9QAM,0012A000023Xo03QAC,10/27/2003,0,0062A00000moXA9QAM,3/17/2003,10/27/2003 0:00,Fixed-rate,TRUE,,2003 1,1,2003,Debt,Healthcare,Healthcare
0062A00000moWu1QAE,0012A000023XnZOQA0,12/30/2005,,0062A00000moWu1QAE,10/10/2005,12/29/2005 0:00,Fixed-rate,TRUE,0,2005 4,4,2005,Debt,Healthcare,Seniors Housing
0062A00000moWhvQAE,0012A000023XnvPQAS,7/22/1999,0,0062A00000moWhvQAE,12/24/2002,7/22/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moWrTQAU,0012A000023YKxjQAG,12/31/1992,0,0062A00000moWrTQAU,12/24/2002,4/30/1992 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moWZwQAM,0012A000023Xo7QQAS,9/1/1996,0,0062A00000moWZwQAM,12/24/2002,9/1/1996 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moWdwQAE,0012A000023XpKtQAK,,,0062A00000moWdwQAE,10/2/2014,7/15/2015 0:00,Fixed-rate,TRUE,,2014 4,4,2014,Debt,Healthcare,Healthcare
0062A00000moWK3QAM,0012A000023XpoxQAC,12/23/2003,0,0062A00000moWK3QAM,7/9/2003,12/23/2003 0:00,Fixed-rate,TRUE,,2003 3,3,2003,Debt,Healthcare,Healthcare
0062A00000moW0cQAE,0012A000023Xp3DQAS,9/24/2004,0,0062A00000moW0cQAE,9/4/2003,9/22/2004 0:00,Construction Loan,TRUE,0,2003 3,3,2003,Debt,Healthcare,Healthcare
0062A00000moVfRQAU,0012A000023YKxnQAG,,,0062A00000moVfRQAU,5/17/2004,5/21/2004 0:00,Floating-Rate,TRUE,,2004 2,2,2004,Debt,Healthcare,Seniors Housing
0062A00000moVfoQAE,0012A000023Y9EpQAK,2/19/2010,0,0062A00000moVfoQAE,1/9/2008,2/17/2010 0:00,Fixed-rate,TRUE,0,2008 1,1,2008,Debt,Healthcare,Healthcare
0062A00000moVftQAE,0012A000023Y9EpQAK,2/19/2010,0,0062A00000moVftQAE,6/23/2008,2/17/2010 0:00,Joint Venture Equity,TRUE,,2008 2,2,2008,Equity Placement,Healthcare,Healthcare
0062A00000moVhaQAE,0012A000023Xou3QAC,,,0062A00000moVhaQAE,1/29/2004,12/17/2004 0:00,Fixed-rate,TRUE,,2004 1,1,2004,Debt,Healthcare,Healthcare
0062A00000moVZ4QAM,0012A000023XpnpQAC,9/22/2010,,0062A00000moVZ4QAM,7/1/2010,9/22/2010 0:00,Fixed-rate,TRUE,,2010 3,3,2010,Debt,Healthcare,Healthcare
0062A00000moUtkQAE,0012A000023YKyMQAW,5/29/2002,0,0062A00000moUtkQAE,12/24/2002,5/29/2002 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moUtfQAE,0012A000023YKyMQAW,3/25/2003,0,0062A00000moUtfQAE,12/24/2002,3/25/2003 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moUxmQAE,0012A000023XplBQAS,11/5/2003,0,0062A00000moUxmQAE,6/25/2003,11/5/2003 0:00,Fixed-rate,TRUE,,2003 2,2,2003,Debt,Healthcare,Healthcare
0062A00000moTXlQAM,0012A000023XoVuQAK,3/4/2005,,0062A00000moTXlQAM,12/7/2004,3/4/2005 0:00,Fixed-rate,TRUE,0,2004 4,4,2004,Debt,Healthcare,Seniors Housing
0062A00000moTYIQA2,0012A000023Y8fpQAC,,,0062A00000moTYIQA2,12/6/2006,1/6/2006 0:00,Construction Loan,TRUE,,2006 4,4,2006,Debt,Healthcare,Healthcare
0062A00000moTRGQA2,0012A000023XonRQAS,11/8/2001,0,0062A00000moTRGQA2,12/24/2002,11/8/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moTRLQA2,0012A000023XonRQAS,6/27/2001,0,0062A00000moTRLQA2,12/24/2002,6/27/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moTWLQA2,0012A000023Xo4fQAC,11/2/2001,0,0062A00000moTWLQA2,12/24/2002,11/2/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moTGFQA2,0012A000023XonRQAS,3/8/2002,0,0062A00000moTGFQA2,12/24/2002,3/8/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moSPKQA2,0012A000023XldHQAS,3/8/1999,0,0062A00000moSPKQA2,12/24/2002,3/8/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSQZQA2,0012A000023XldHQAS,10/1/1998,0,0062A00000moSQZQA2,12/24/2002,10/1/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSRpQAM,0012A000023XldHQAS,12/31/1995,0,0062A00000moSRpQAM,12/24/2002,12/31/1995 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSTlQAM,0012A000023XldHQAS,7/1/1998,0,0062A00000moSTlQAM,12/24/2002,7/1/1998 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Healthcare,Healthcare
0062A00000moSUPQA2,0012A000023XldHQAS,12/28/1992,0,0062A00000moSUPQA2,12/24/2002,1/28/1994 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSUYQA2,0012A000023XldHQAS,3/18/1999,0,0062A00000moSUYQA2,12/24/2002,3/18/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSUdQAM,0012A000023XldHQAS,12/15/1998,0,0062A00000moSUdQAM,12/24/2002,12/15/1998 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSUsQAM,0012A000023XldHQAS,10/2/1997,0,0062A00000moSUsQAM,12/24/2002,10/2/1997 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Healthcare,Healthcare
0062A00000moSUxQAM,0012A000023XldHQAS,3/1/1999,0,0062A00000moSUxQAM,12/24/2002,3/31/1999 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Healthcare,Healthcare
0062A00000moSV2QAM,0012A000023XldHQAS,12/31/1996,0,0062A00000moSV2QAM,12/24/2002,3/20/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSVCQA2,0012A000023XldHQAS,1/13/1996,0,0062A00000moSVCQA2,12/24/2002,1/13/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moSVHQA2,0012A000023XldHQAS,12/31/1995,0,0062A00000moSVHQA2,12/24/2002,5/17/1995 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moRZiQAM,0012A000023XnjWQAS,12/31/1994,0,0062A00000moRZiQAM,12/24/2002,4/4/1994 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moRPrQAM,0012A000023XnIRQA0,7/1/2003,0,0062A00000moRPrQAM,4/8/2003,7/1/2003 0:00,Fixed-rate,TRUE,,2003 2,2,2003,Debt,Healthcare,Seniors Housing
0062A00000moQogQAE,0012A000023XltoQAC,2/24/2000,0,0062A00000moQogQAE,12/24/2002,2/24/2000 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moQ6oQAE,0012A000023XlsWQAS,7/31/2007,0,0062A00000moQ6oQAE,9/5/2006,7/30/2007 0:00,Miscellaneous,TRUE,,2006 3,3,2006,Debt,Healthcare,Healthcare
0062A00000moQ6VQAU,0012A000023XlsWQAS,12/27/2005,0,0062A00000moQ6VQAU,10/28/2005,12/22/2005 0:00,Fixed-rate,TRUE,0,2005 4,4,2005,Debt,Healthcare,Healthcare
0062A00000moPK1QAM,0012A000023XxuPQAS,6/6/2005,0,0062A00000moPK1QAM,5/19/2005,6/4/2005 0:00,Floating-Rate,TRUE,0,2005 2,2,2005,Debt,Healthcare,Seniors Housing
0062A00000moOoPQAU,0012A000023XlGsQAK,10/10/1997,0,0062A00000moOoPQAU,12/24/2002,10/10/1997 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOoUQAU,0012A000023XlGsQAK,3/3/1999,0,0062A00000moOoUQAU,12/24/2002,3/3/1999 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOoZQAU,0012A000023XlGsQAK,9/10/1999,0,0062A00000moOoZQAU,12/24/2002,9/10/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOwYQAU,0012A000023XlguQAC,12/13/1995,0,0062A00000moOwYQAU,12/24/2002,12/13/1995 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moOyoQAE,0012A000023XlguQAC,11/5/1998,0,0062A00000moOyoQAE,12/24/2002,11/5/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moP5VQAU,0012A000023XlguQAC,10/1/1998,0,0062A00000moP5VQAU,12/24/2002,10/1/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moOXCQA2,0012A000023XmN5QAK,6/13/2002,0,0062A00000moOXCQA2,12/24/2002,6/13/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOcdQAE,0012A000023XmN5QAK,4/12/2002,0,0062A00000moOcdQAE,12/24/2002,4/12/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOciQAE,0012A000023XmN5QAK,6/13/2002,0,0062A00000moOciQAE,12/24/2002,6/13/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOcnQAE,0012A000023XmN5QAK,6/13/2002,0,0062A00000moOcnQAE,12/24/2002,6/13/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOeGQAU,0012A000023Y9bTQAS,5/28/2003,0,0062A00000moOeGQAU,5/30/2003,5/28/2003 0:00,Fixed-rate,TRUE,,2003 2,2,2003,Debt,Healthcare,Healthcare
0062A00000moOUPQA2,0012A000023YCSmQAO,1/31/2017,,0062A00000moOUPQA2,9/16/2016,1/31/2017 0:00,Floating-Rate,TRUE,0,2016 3,3,2016,Debt,Healthcare,Healthcare
0062A00000moO9rQAE,0012A000023XmDKQA0,11/16/2006,0,0062A00000moO9rQAE,4/11/2006,11/15/2006 0:00,Fixed-rate,TRUE,,2006 2,2,2006,Debt,Healthcare,Healthcare
0062A00000moOFhQAM,0012A000023XmN5QAK,6/13/2002,0,0062A00000moOFhQAM,12/24/2002,6/13/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Seniors Housing
0062A00000moOJ2QAM,0012A000023XmiSQAS,8/29/1996,0,0062A00000moOJ2QAM,12/24/2002,8/29/1996 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moOL4QAM,0012A000023XmiSQAS,12/31/1995,0,0062A00000moOL4QAM,12/24/2002,6/28/1995 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moONAQA2,0012A000023XmiSQAS,12/31/1995,0,0062A00000moONAQA2,12/24/2002,9/20/1995 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Healthcare,Healthcare
0062A00000moNsIQAU,0012A000023XlwnQAC,,,0062A00000moNsIQAU,12/6/2006,12/6/2006 0:00,Property Sale,TRUE,,2006 4,4,2006,Investment Sales,Healthcare,Healthcare
